"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEX","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_1","BP1_6_2","BP1_6_3","BP1_6_4","BP1_6_5","BP1_6_6","BP1_7_1_1","BP1_7_1_2","BP1_7_1_3","BP1_7_1_4","BP1_7_1_5","BP1_7_1_6","BP1_7_2_1","BP1_7_2_2","BP1_7_2_3","BP1_7_2_4","BP1_7_2_5","BP1_7_2_6","BP1_7_3_1","BP1_7_3_2","BP1_7_3_3","BP1_7_3_4","BP1_7_3_5","BP1_7_3_6","BP1_7_4_1","BP1_7_4_2","BP1_7_4_3","BP1_7_4_4","BP1_7_4_5","BP1_7_4_6","BP1_7_5_1","BP1_7_5_2","BP1_7_5_3","BP1_7_5_4","BP1_7_5_5","BP1_7_5_6","BP1_7_6_1","BP1_7_6_2","BP1_7_6_3","BP1_7_6_4","BP1_7_6_5","BP1_7_6_6","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP1_10_1","BP1_10_2","BP1_10_3","BP1_10_4","BP1_10_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_99","BP3_2","BP3_3","BP3_4","BP3_5","BP3_6","BP4_1_1","BP4_1_2","BP4_1_3","BP4_1_4","BP4_1_5","BP4_1_6","BP4_1_7","BP4_1_8","BP4_1_9","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"3102242.188
","3102242.188.02
","3102242
","02
","02
","31
","Yucatan
","050
","Merida
","0001
","52
","Merida
","0420
","01
","0
","0
","-
","4
","2
","30
","1
","1
","3
","3
","1
","2
","1
","1
","2
","2
","1
","2
","1
","3
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","1
","1
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","0
","0
","0
","0
","
","
","
","
","
","
","0
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","1
","1
","1
","1
","1
","2
","2
","1
","1
","2
","2
","2
","2
","1
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","1
","0
","1
","0
","1
","0
","0
","1
","1
","0
","1
","0
","0
","0
","3
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2070
","U
","3
","49350
","1210
"
"3102242.466
","3102242.466.01
","3102242
","03
","01
","31
","Yucatan
","050
","Merida
","0001
","52
","Merida
","0420
","01
","0
","0
","-
","4
","1
","39
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","1
","1
","2
","1
","1
","1
","1
","2
","1
","1
","1
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","1
","1
","0
","0
","0
","0
","1
","0
","1
","0
","0
","0
","0
","0
","0
","3
","1
","2
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1035
","U
","3
","49350
","1210
"
"3102242.483
","3102242.483.01
","3102242
","04
","01
","31
","Yucatan
","050
","Merida
","0001
","52
","Merida
","0420
","01
","0
","0
","-
","4
","1
","43
","1
","1
","1
","1
","3
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","3
","2
","2
","1
","2
","2
","2
","2
","
","
","
","
","
","
","1
","0
","0
","0
","0
","0
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","1
","0
","1
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","2
","1
","2
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2070
","U
","3
","49350
","1210
"
"3102242.532
","3102242.532.02
","3102242
","05
","02
","31
","Yucatan
","050
","Merida
","0001
","52
","Merida
","0420
","01
","0
","0
","-
","4
","2
","32
","1
","1
","2
","1
","3
","2
","1
","1
","1
","3
","1
","1
","1
","4
","2
","2
","1
","2
","2
","2
","2
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","1
","1
","2
","3
","4
","1
","1
","2
","3
","4
","1
","1
","1
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","1
","1
","1
","1
","1
","1
","0
","0
","1
","0
","0
","1
","0
","0
","0
","3
","2
","
","2
","
","1
","2
","2
","2
","2
","2
","2
","2
","2
","3105
","U
","3
","49350
","1210
"
"3102277.008
","3102277.008.01
","3102277
","01
","01
","31
","Yucatan
","050
","Merida
","0001
","52
","Merida
","0420
","01
","0
","0
","-
","3
","2
","62
","2
","1
","3
","1
","3
","3
","3
","3
","3
","1
","1
","1
","2
","4
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","1
","2
","1
","1
","1
","1
","
","1
","1
","1
","1
","
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","1
","0
","0
","1
","0
","0
","0
","1
","1
","1
","1
","0
","0
","0
","3
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1499
","U
","2
","49360
","1200
"
"3102277.034
","3102277.034.02
","3102277
","02
","02
","31
","Yucatan
","050
","Merida
","0001
","52
","Merida
","0420
","01
","0
","0
","-
","3
","2
","71
","1
","1
","1
","3
","3
","3
","3
","3
","3
","3
","3
","3
","3
","2
","2
","2
","2
","2
","2
","2
","2
","2
","3
","3
","3
","3
","2
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","2
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2997
","U
","2
","49360
","1200
"
"3102277.059
","3102277.059.01
","3102277
","03
","01
","31
","Yucatan
","050
","Merida
","0001
","52
","Merida
","0420
","01
","0
","0
","-
","3
","2
","44
","2
","2
","1
","2
","3
","2
","2
","2
","2
","2
","2
","2
","2
","4
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","2
","1
","1
","2
","3
","
","2
","2
","2
","3
","
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","1
","0
","1
","0
","0
","0
","0
","1
","1
","1
","0
","0
","0
","0
","3
","1
","2
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2997
","U
","2
","49360
","1200
"
"3102277.080
","3102277.080.02
","3102277
","05
","02
","31
","Yucatan
","050
","Merida
","0001
","52
","Merida
","0420
","01
","0
","0
","-
","3
","2
","29
","2
","1
","3
","1
","3
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","3
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2997
","U
","2
","49360
","1200
"
"3102277.109
","3102277.109.04
","3102277
","04
","04
","31
","Yucatan
","050
","Merida
","0001
","52
","Merida
","0420
","01
","0
","0
","-
","3
","1
","19
","1
","1
","1
","1
","3
","1
","1
","2
","2
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","2
","1
","1
","1
","1
","
","1
","1
","1
","1
","
","1
","1
","1
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","2
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","5995
","U
","2
","49360
","1200
"
"3102290.004
","3102290.004.02
","3102290
","02
","02
","31
","Yucatan
","050
","Merida
","0001
","52
","Merida
","0420
","01
","0
","0
","-
","5
","2
","48
","1
","1
","1
","1
","3
","2
","1
","1
","1
","1
","1
","1
","1
","1
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","1
","1
","2
","2
","2
","1
","2
","2
","2
","1
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","0
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","4
","1
","2
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","3691
","U
","2
","49370
","1200
"
"3102290.033
","3102290.033.01
","3102290
","03
","01
","31
","Yucatan
","050
","Merida
","0001
","52
","Merida
","0420
","01
","0
","0
","-
","5
","1
","37
","1
","1
","1
","1
","3
","2
","1
","2
","2
","2
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","2
","1
","1
","1
","1
","
","1
","1
","1
","2
","
","1
","2
","2
","2
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","1
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","1
","0
","0
","2
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","3691
","U
","2
","49370
","1200
"
"3102290.125
","3102290.125.01
","3102290
","05
","01
","31
","Yucatan
","050
","Merida
","0001
","52
","Merida
","0420
","01
","0
","0
","-
","5
","2
","35
","2
","1
","2
","1
","3
","1
","1
","2
","2
","2
","1
","1
","2
","4
","1
","1
","1
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","2
","2
","1
","1
","1
","
","
","2
","2
","2
","
","
","1
","1
","1
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","1
","0
","1
","1
","1
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","4
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","3691
","U
","2
","49370
","1200
"
"3102290.156
","3102290.156.01
","3102290
","01
","01
","31
","Yucatan
","050
","Merida
","0001
","52
","Merida
","0420
","01
","0
","0
","-
","5
","1
","32
","1
","1
","1
","2
","3
","1
","1
","1
","3
","1
","1
","1
","1
","1
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","
","
","
","
","
","
","0
","0
","0
","1
","0
","0
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","1
","1
","2
","2
","1
","1
","1
","2
","2
","1
","1
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","0
","0
","1
","0
","0
","0
","0
","1
","0
","0
","0
","1
","0
","0
","3
","2
","
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","3691
","U
","2
","49370
","1200
"
"3102316.035
","3102316.035.01
","3102316
","04
","01
","31
","Yucatan
","050
","Merida
","0001
","52
","Merida
","0420
","01
","0
","0
","-
","5
","1
","53
","1
","1
","1
","1
","3
","2
","1
","1
","2
","2
","1
","1
","2
","1
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","2
","1
","1
","2
","1
","
","1
","1
","1
","1
","
","1
","1
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","4
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2504
","U
","3
","49380
","1210
"
"3102316.068
","3102316.068.02
","3102316
","03
","02
","31
","Yucatan
","050
","Merida
","0001
","52
","Merida
","0420
","01
","1
","1
","-
","5
","1
","41
","1
","1
","1
","1
","1
","2
","1
","1
","1
","2
","1
","1
","1
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","1
","1
","3
","3
","2
","2
","2
","2
","3
","2
","2
","2
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","1
","1
","0
","0
","0
","1
","0
","0
","1
","0
","0
","1
","0
","0
","0
","3
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1252
","U
","3
","49380
","1210
"
"3102316.085
","3102316.085.01
","3102316
","01
","01
","31
","Yucatan
","050
","Merida
","0001
","52
","Merida
","0420
","01
","0
","0
","-
","5
","1
","65
","1
","1
","3
","1
","3
","3
","1
","1
","2
","2
","1
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","0
","0
","0
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","2
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2504
","U
","3
","49380
","1210
"
"3102316.106
","3102316.106.02
","3102316
","02
","02
","31
","Yucatan
","050
","Merida
","0001
","52
","Merida
","0420
","01
","0
","0
","-
","5
","2
","31
","1
","1
","1
","1
","3
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","1
","1
","2
","1
","2
","1
","1
","2
","1
","2
","1
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","0
","0
","1
","1
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","3
","1
","2
","2
","
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2504
","U
","3
","49380
","1210
"
"3102328.002
","3102328.002.01
","3102328
","05
","01
","31
","Yucatan
","050
","Merida
","0001
","52
","Merida
","0420
","01
","0
","0
","-
","3
","1
","52
","1
","1
","1
","1
","3
","1
","1
","2
","1
","1
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","1
","1
","1
","2
","2
","1
","1
","1
","2
","2
","1
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","0
","0
","0
","0
","0
","1
","0
","1
","1
","0
","1
","0
","0
","0
","1
","1
","2
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2572
","U
","4
","49390
","1220
"
"3102328.025
","3102328.025.03
","3102328
","04
","03
","31
","Yucatan
","050
","Merida
","0001
","52
","Merida
","0420
","01
","0
","0
","-
","3
","2
","20
","2
","1
","3
","2
","1
","2
","2
","2
","2
","1
","1
","1
","2
","3
","2
","1
","1
","2
","2
","2
","2
","2
","1
","1
","2
","3
","3
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","2
","1
","1
","2
","2
","
","1
","1
","2
","2
","
","1
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","1
","0
","1
","0
","0
","0
","0
","1
","1
","0
","0
","0
","0
","0
","2
","2
","
","2
","
","1
","2
","2
","2
","2
","2
","2
","2
","2
","3858
","U
","4
","49390
","1220
"
"3102328.072
","3102328.072.02
","3102328
","01
","02
","31
","Yucatan
","050
","Merida
","0001
","52
","Merida
","0420
","01
","0
","0
","-
","3
","1
","40
","1
","1
","1
","1
","3
","2
","1
","1
","1
","3
","1
","1
","1
","3
","1
","2
","1
","2
","2
","2
","2
","2
","2
","2
","2
","3
","3
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","2
","1
","1
","1
","1
","
","2
","1
","1
","1
","
","2
","1
","1
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","0
","0
","0
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","3
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2572
","U
","4
","49390
","1220
"
"3102328.077
","3102328.077.02
","3102328
","02
","02
","31
","Yucatan
","050
","Merida
","0001
","52
","Merida
","0420
","01
","0
","0
","-
","3
","2
","39
","1
","1
","3
","2
","3
","2
","2
","2
","2
","2
","2
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","1
","1
","1
","1
","2
","1
","2
","2
","2
","2
","2
","1
","0
","0
","0
","0
","0
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","1
","1
","2
","2
","1
","1
","1
","2
","1
","1
","1
","1
","1
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","1
","1
","0
","1
","1
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","2
","2
","
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","3858
","U
","4
","49390
","1220
"
"3102346.015
","3102346.015.01
","3102346
","01
","01
","31
","Yucatan
","050
","Merida
","0001
","52
","Merida
","0420
","01
","0
","0
","-
","3
","1
","32
","1
","1
","1
","1
","3
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","3
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","1
","0
","0
","1
","0
","0
","0
","0
","1
","1
","0
","1
","0
","0
","0
","2
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2950
","U
","4
","49400
","1220
"
"3102346.047
","3102346.047.01
","3102346
","02
","01
","31
","Yucatan
","050
","Merida
","0001
","52
","Merida
","0420
","01
","0
","0
","-
","3
","1
","40
","1
","1
","1
","1
","3
","1
","1
","1
","1
","3
","1
","1
","1
","4
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","1
","0
","0
","0
","0
","0
","1
","1
","1
","1
","1
","2
","2
","3
","1
","2
","1
","1
","4
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","1
","1
","0
","1
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","2
","1
","2
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","1475
","U
","4
","49400
","1220
"
"3102346.080
","3102346.080.02
","3102346
","03
","02
","31
","Yucatan
","050
","Merida
","0001
","52
","Merida
","0420
","01
","0
","0
","-
","3
","2
","40
","1
","1
","1
","1
","3
","1
","1
","2
","2
","3
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","2
","2
","1
","1
","1
","
","
","2
","2
","2
","
","
","2
","2
","2
","1
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","0
","1
","1
","0
","1
","0
","1
","0
","0
","1
","1
","0
","1
","0
","0
","0
","2
","2
","
","2
","
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2950
","U
","4
","49400
","1220
"
"3102346.144
","3102346.144.01
","3102346
","05
","01
","31
","Yucatan
","050
","Merida
","0001
","52
","Merida
","0420
","01
","0
","0
","-
","3
","2
","33
","1
","1
","1
","1
","3
","1
","1
","1
","1
","1
","1
","1
","1
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","2
","2
","2
","1
","1
","
","
","
","1
","1
","
","
","
","1
","1
","2
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","
","0
","0
","0
","0
","0
","0
","0
","0
","0
","1
","0
","0
","1
","0
","0
","0
","2
","2
","
","2
","
","2
","2
","2
","2
","2
","2
","2
","2
","2
","2950
","U
","4
","49400
","1220
"
