"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_01","BP1_6_02","BP1_6_03","BP1_6_04","BP1_6_05","BP1_6_06","BP1_6_07","BP1_6_08","BP1_6_09","BP1_6_10","BP1_6_11","BP1_6_12","BP1_6_13","BP1_6_99","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_7_6","BP1_8_1","BP1_9_1","BP1_8_2","BP1_9_2","BP1_8_3","BP1_9_3","BP1_8_4","BP1_9_4","BP1_8_5","BP1_9_5","BP1_8_6","BP1_9_6","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_2A","BP4_1_1","BP4_1_2","BP4_1_3","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS","REG_CD"
"0100391.434","0100391.434.01","0100391","03","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0124","01",0,0,"-",3,"2","46","1","1","1","1","3","1","1","1","1","3","1","2","1","2","2","2","2","2","2","2","2","2","2","3","2","2","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","1","1","2","2","2","2","3","3","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","3","1","07","07","07",864,864,"U","3","0000009","157",""
"0100539.003","0100539.003.02","0100539","05","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0124","01",0,0,"-",1,"1","38","2","1","1","1","3","1","1","1","1","1","1","2","1","4","1","1","1","1","1","2","2","2","2","2","2","1","3","0","0","1","0","0","0","1","0","1","0","0","0","0","0","1","1","1","1","1","1","3","3","2","2","9","9","2","2","9","9","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","3","2","08","04","04",1063,3190,"U","3","0000010","157",""
"0100539.055","0100539.055.01","0100539","04","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0124","01",0,0,"-",1,"2","22","1","1","1","1","3","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","3","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","10","09","10",1063,2126,"U","3","0000010","157",""
"0100539.089","0100539.089.03","0100539","03","03","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0124","01",0,0,"-",1,"1","31","1","1","1","1","3","1","1","1","1","3","1","1","1","2","2","2","2","1","2","2","2","2","2","2","2","3","3","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","1","1","3","4","1","2","1","1","1","2","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","2","10","10","07",1063,3190,"U","3","0000010","157",""
"0100539.106","0100539.106.01","0100539","02","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0124","01",0,0,"-",1,"1","42","1","1","1","2","3","1","1","1","1","3","1","1","1","2","1","1","1","1","1","2","2","2","2","2","2","2","3","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","2","1","1","2","1","2","2","","","2","2","1","1","","","1","1","1","1","0","0","0","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","1","0","1","0","1","1","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","0","0","0","1","1","0","1","1","0","0","0","3","1","10","08","08",1063,2126,"U","3","0000010","157",""
"0100551.018","0100551.018.02","0100551","01","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0124","01",0,0,"-",1,"1","58","2","2","1","2","3","2","2","2","3","3","2","2","2","1","2","2","1","1","1","2","2","2","1","2","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","2","2","2","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","2","2","05","05","05",1245,7468,"U","2","0000011","156",""
"0100551.038","0100551.038.02","0100551","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0124","01",0,0,"-",1,"2","63","1","1","1","1","3","1","1","2","2","1","1","2","1","3","1","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","1","1","4","4","4","4","4","4","4","4","4","4","9","9","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","1","1","0","0","1","0","1","1","1","0","1","0","0","0","4","2","00","03","03",1245,2489,"U","2","0000011","156",""
"0100551.060","0100551.060.02","0100551","03","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0124","01",0,0,"-",1,"2","30","2","1","3","1","3","2","2","2","2","2","1","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","2","1","3","3","2","2","2","1","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","08","10","10",1245,2489,"U","2","0000011","156",""
"0100551.103","0100551.103.01","0100551","05","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0124","01",0,0,"-",1,"2","58","2","1","3","1","3","3","1","3","3","3","1","1","1","3","1","1","1","1","1","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","2","2","2","2","3","2","2","2","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","2","10","06","06",1245,1245,"U","2","0000011","156",""
"0100574.061","0100574.061.03","0100574","01","03","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0124","01",0,1,"-",4,"2","75","1","1","3","1","3","3","1","2","3","3","1","2","1","2","2","2","1","2","2","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","1","1","1","2","2","3","2","2","2","3","4","2","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","2","1","00","08","08",1296,2592,"U","4","0000012","158",""
"0100574.113","0100574.113.02","0100574","04","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0124","01",0,0,"-",4,"1","68","1","1","3","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","1","1","2","2","2","2","2","2","2","2","9","9","9","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","2","2","08","08","08",1296,2592,"U","4","0000012","158",""
"0100581.009","0100581.009.02","0100581","03","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0124","01",0,0,"-",1,"2","68","2","2","1","1","3","1","1","2","2","3","2","2","3","1","2","2","2","2","2","1","2","2","1","1","2","1","2","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","1","1","1","2","1","1","1","2","1","2","3","2","2","","","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","1","1","1","0","1","1","0","0","0","0","0","0","0","2","1","05","07","08",868,1736,"U","3","0000013","157",""
"0100581.038","0100581.038.02","0100581","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0124","01",0,0,"-",1,"2","53","2","1","1","1","3","1","1","1","1","3","1","3","1","1","2","2","2","2","2","2","2","2","2","1","2","2","2","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","1","00","08","08",868,2603,"U","3","0000013","157",""
"0100581.057","0100581.057.01","0100581","05","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0124","01",0,0,"-",1,"1","48","1","1","1","1","3","1","1","1","1","3","1","1","1","4","2","2","2","2","2","2","2","2","2","1","2","2","2","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","1","1","1","0","0","1","0","0","0","3","2","00","05","00",868,1736,"U","3","0000013","157",""
"0100581.086","0100581.086.01","0100581","04","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0124","01",0,0,"-",1,"1","49","1","1","1","2","3","1","1","1","1","1","2","2","1","1","2","1","2","2","2","2","2","2","2","2","2","1","2","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","2","1","3","3","4","4","1","1","2","2","","","2","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","0","1","1","0","1","1","0","0","0","0","0","0","3","1","09","08","99",868,2603,"U","3","0000013","157",""
"0100581.111","0100581.111.02","0100581","01","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0124","01",0,0,"-",1,"2","25","1","1","3","1","3","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","2","2","2","2","2","2","3","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","2","2","10","08","08",868,1736,"U","3","0000013","157",""
"0100664.001","0100664.001.01","0100664","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0124","01",0,0,"-",1,"2","75","1","1","3","1","3","2","2","3","3","3","3","3","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","2","1","2","2","2","9","2","","","2","2","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","2","2","00","05","07",937,937,"U","4","0000014","158",""
"0100664.024","0100664.024.01","0100664","02","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0124","01",0,0,"-",1,"2","44","1","1","1","1","3","1","1","1","1","1","3","2","2","4","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","2","1","1","1","2","2","","","9","2","4","4","2","2","","","","","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","2","2","00","08","07",937,2811,"U","4","0000014","158",""
"0100664.050","0100664.050.01","0100664","03","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0124","01",0,0,"-",1,"1","39","2","1","1","1","3","1","1","1","1","1","1","1","1","4","1","1","1","1","1","1","2","2","2","2","2","2","2","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","4","2","4","4","2","2","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","2","00","10","10",937,1874,"U","4","0000014","158",""
"0100664.075","0100664.075.01","0100664","04","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0124","01",0,0,"-",1,"2","42","1","1","1","1","3","1","1","1","1","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","1","0","0","0","0","1","0","0","0","2","2","1","1","2","2","","","","","9","2","9","9","","","","","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","1","0","0","0","3","2","09","05","99",937,937,"U","4","0000014","158",""
"0100805.002","0100805.002.03","0100805","04","03","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0124","01",0,1,"-",3,"2","34","1","2","1","2","3","1","1","1","2","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","3","0","0","1","0","0","0","0","0","1","0","1","0","0","0","1","1","1","1","1","1","3","2","3","3","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","1","1","0","1","0","1","0","1","0","0","0","2","2","10","10","10",936,2809,"U","3","0000015","157",""
"0100805.019","0100805.019.04","0100805","05","04","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0124","01",0,0,"-",3,"2","26","1","2","1","2","3","1","1","2","2","1","1","2","1","3","1","1","1","1","1","2","2","2","2","1","1","2","2","1","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1","1","1","2","2","3","3","1","1","1","1","1","1","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","0","0","1","0","0","1","1","1","0","0","0","0","0","2","2","00","00","00",936,2809,"U","3","0000015","157",""
"0100805.034","0100805.034.01","0100805","03","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0124","01",0,0,"-",3,"1","45","1","1","1","1","3","1","1","1","1","3","1","2","1","1","2","1","2","2","2","2","2","2","2","2","2","2","3","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","1","2","2","2","2","4","4","2","2","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","3","1","00","09","08",936,1873,"U","3","0000015","157",""
"0100805.095","0100805.095.01","0100805","02","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0124","01",0,0,"-",3,"1","42","1","1","1","1","3","1","1","2","2","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","3","9","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","2","2","3","2","1","1","1","1","1","1","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","0","0","2","1","09","07","07",936,936,"U","3","0000015","157",""
"0100911.008","0100911.008.02","0100911","05","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0124","01",0,0,"-",4,"2","59","2","1","3","1","3","2","1","2","2","3","1","2","2","3","2","1","1","2","1","2","2","2","2","2","2","2","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","2","2","3","3","2","3","2","2","2","2","","","","","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","0","1","1","1","1","1","0","0","0","3","1","01","04","04",866,3464,"U","4","0000017","158",""
"0100911.027","0100911.027.03","0100911","03","03","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0124","01",0,1,"-",4,"2","58","2","2","3","2","3","1","1","2","2","3","2","2","2","3","1","1","1","2","2","2","2","2","1","1","2","2","2","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","1","1","1","1","1","2","2","2","2","4","2","2","2","2","2","2","2","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","2","2","00","07","07",866,3464,"U","4","0000017","158",""
"0100911.046","0100911.046.01","0100911","04","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0124","01",0,0,"-",4,"2","66","2","1","1","1","3","1","2","1","2","2","2","2","1","9","2","2","2","2","1","1","2","1","2","2","2","2","2","1","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","2","1","2","2","3","2","2","2","","","9","2","","","","","1","1","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","1","0","1","0","0","1","0","0","0","0","2","2","99","08","09",866,1732,"U","4","0000017","158",""
"0100911.062","0100911.062.03","0100911","01","03","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0124","01",0,0,"-",4,"1","22","1","1","3","1","1","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","2","2","2","2","2","1","2","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","2","1","2","3","2","3","1","2","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","2","08","06","06",866,3464,"U","4","0000017","158",""
