"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","ID_VIVT","ID_PERT","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_1","BP1_6_2","BP1_6_3","BP1_6_4","BP1_6_5","BP1_6_6","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_7_6","BP1_8_1","BP1_9_1","BP1_8_2","BP1_9_2","BP1_8_3","BP1_9_3","BP1_8_4","BP1_9_4","BP1_8_5","BP1_9_5","BP1_8_6","BP1_9_6","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_2A","BP3_3","BP3_4","BP3_5","BP3_6","BP4_1_1","BP4_1_2","BP4_1_3","BP4_1_4","BP4_1_5","BP4_1_6","BP4_1_7","BP4_1_8","BP4_1_9","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS","REG_CD"
"3001719.0090.05","3001719.0090.05.01","3001719","05","01","3001719.090","3001719.090.01","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","XALAPA","0001","96","XALAPA","0224","01",0,0,"-",5,"2","75","2","1","1","1","3","1","1","3","3","1","1","1","3","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","2","3","2","2","2","2","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","1","0","0","0","1","0","1","1","1","0","1","0","0","0","3",1,"1","2","2","","2","2","2","2","2","2","2","2","2",496,1489,"U","2","05329","0281",""
"3001721.0018.51","3001721.0018.51.01","3001721","51","01","-","-","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0224","01",0,0,"-",1,"2","46","2","1","3","2","3","2","2","2","3","3","2","3","2","3","1","2","1","2","2","2","2","1","1","1","1","1","2","2","2","1","2","2","1","2","2","1","1","2","1","","","","","3","3","3","3","","","3","3","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","1","1","1","0","0","0","0","0","4",2,"1","2","2","","2","2","2","2","2","2","2","2","2",1104,1104,"U","3","05241","0276",""
"3001721.0033.52","3001721.0033.52.01","3001721","52","01","-","-","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0224","01",0,0,"-",1,"2","57","1","1","3","1","3","2","1","2","2","1","1","2","3","2","1","2","1","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","3","3","3","2","3","2","3","2","3","2","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","0","1","1","0","1","1","1","1","1","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2",1104,2208,"U","3","05241","0276",""
"3001721.0050.53","3001721.0050.53.01","3001721","53","01","-","-","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0224","01",0,0,"-",1,"1","45","2","1","1","1","3","2","1","1","1","2","1","1","1","2","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","3","2","2","2","2","2","2","2","2","2","2","2","1","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2",1104,2208,"U","3","05241","0276",""
"3001721.0068.54","3001721.0068.54.01","3001721","54","01","-","-","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0224","01",0,0,"-",1,"1","35","2","2","1","2","3","2","1","1","2","2","1","2","2","3","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","","","","","","","2","1","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","0","1","1","1","0","1","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2",1104,2208,"U","3","05241","0276",""
"3001721.0085.55","3001721.0085.55.01","3001721","55","01","-","-","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0037","50","VERACRUZ","0224","01",0,0,"-",1,"1","55","1","1","1","1","3","2","1","2","2","2","1","2","3","4","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","3","4","3","4","4","4","2","2","","","2","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4",1,"2","","2","","2","2","2","2","2","2","2","2","2",1104,3312,"U","3","05241","0276",""
"3001726.0004.01","3001726.0004.01.01","3001726","01","01","3001726.004","3001726.004.01","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","XALAPA","0001","96","XALAPA","0224","01",0,0,"-",4,"2","64","1","1","3","1","3","1","1","1","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","","","","","2","2","1","2","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","1","0","1","0","1","1","0","1","1","0","0","0","2",1,"1","2","2","","2","2","2","2","2","2","2","2","2",573,573,"U","3","05363","0282",""
"3001726.0018.02","3001726.0018.02.04","3001726","02","04","3001726.018","3001726.018.04","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","XALAPA","0001","96","XALAPA","0224","01",0,0,"-",4,"1","20","1","1","3","1","1","1","1","3","3","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","3","4","2","2","2","2","2","2","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","1","0","1","0","1","0","1","0","0","0","2",2,"1","2","2","","2","2","2","2","2","2","2","2","2",573,2294,"U","3","05363","0282",""
"3001726.0043.03","3001726.0043.03.01","3001726","03","01","3001726.043","3001726.043.01","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","XALAPA","0001","96","XALAPA","0224","01",0,0,"-",4,"2","37","1","1","1","1","3","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","1","1","1","1","1","1","2","3","2","4","1","2","2","2","1","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","3",1,"1","2","2","","2","2","2","2","2","2","2","2","2",573,1147,"U","3","05363","0282",""
"3001726.0078.05","3001726.0078.05.01","3001726","05","01","3001726.078","3001726.078.01","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","XALAPA","0001","96","XALAPA","0224","01",0,0,"-",4,"1","50","2","1","2","1","3","1","1","1","1","1","3","1","3","1","2","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","3","3","2","3","2","2","2","2","2","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0","1","1","0","1","0","1","0","1","0","0","0","3",2,"2","","1","1","2","2","2","2","2","2","2","2","2",573,2294,"U","3","05363","0282",""
"3001726.0084.04","3001726.0084.04.01","3001726","04","01","3001726.084","3001726.084.01","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","XALAPA","0001","96","XALAPA","0224","01",0,0,"-",4,"1","32","1","1","1","1","1","1","1","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","1","1","1","1","1","2","3","2","3","2","2","1","1","1","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","0","0","1","0","1","1","0","1","1","0","0","0","3",2,"2","","1","2","2","2","2","2","2","2","2","2","2",573,1147,"U","3","05363","0282",""
"3001757.0026.01","3001757.0026.01.01","3001757","01","01","3001757.026","3001757.026.01","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","XALAPA","0001","96","XALAPA","0224","01",0,0,"-",4,"2","76","2","2","3","2","3","3","3","2","2","2","3","1","3","3","2","2","2","2","9","2","9","2","1","3","3","3","2","2","2","2","2","1","2","1","1","1","1","2","1","3","3","2","4","1","2","1","2","","","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","1","0","0","1","0","0","0","2",2,"1","2","2","","2","2","2","2","2","2","2","2","2",546,546,"U","2","05330","0281",""
"3001757.0062.03","3001757.0062.03.02","3001757","03","02","3001757.062","3001757.062.02","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","XALAPA","0001","96","XALAPA","0224","01",0,0,"-",4,"1","35","1","1","2","2","3","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","2","2","1","1","1","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","1","1","0","0","1","1","1","0","1","0","1","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2",546,1092,"U","2","05330","0281",""
"3001757.0066.02","3001757.0066.02.03","3001757","02","03","3001757.066","3001757.066.03","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","XALAPA","0001","96","XALAPA","0224","01",0,0,"-",4,"2","35","1","1","1","1","3","1","1","1","2","2","1","2","1","1","2","2","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","3","3","3","3","2","2","1","2","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","0","1","0","1","0","0","0","3",2,"1","2","2","","2","2","2","2","2","2","2","2","2",546,2184,"U","2","05330","0281",""
"3001757.0115.05","3001757.0115.05.03","3001757","05","03","3001757.115","3001757.115.03","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","XALAPA","0001","96","XALAPA","0224","01",0,0,"-",4,"2","30","1","1","1","1","3","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","2","2","2","1","1","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","2",1,"1","2","2","","1","2","2","2","2","2","2","2","2",546,1638,"U","2","05330","0281",""
"3001760.0014.03","3001760.0014.03.04","3001760","03","04","3001760.014","3001760.014.04","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","XALAPA","0001","96","XALAPA","0224","01",0,0,"-",3,"2","31","1","1","3","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","1","1","1","1","0","0","1","0","0","0","2",1,"1","2","2","","2","2","2","2","2","2","2","2","2",624,1248,"U","2","05331","0281",""
"3001760.0027.01","3001760.0027.01.01","3001760","01","01","3001760.027","3001760.027.01","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","XALAPA","0001","96","XALAPA","0224","01",0,0,"-",3,"1","47","2","1","1","2","3","1","1","1","2","2","1","2","1","3","2","1","9","2","2","2","2","2","1","1","2","1","2","2","2","2","1","2","2","1","1","1","1","1","1","3","2","2","2","2","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","1","0","1","0","0","0","1","0","0","0","3",2,"1","2","2","","2","2","2","2","2","2","2","2","2",624,1872,"U","2","05331","0281",""
"3001760.0078.02","3001760.0078.02.02","3001760","02","02","3001760.078","3001760.078.02","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","XALAPA","0001","96","XALAPA","0224","01",0,0,"-",3,"1","51","2","1","1","1","3","1","1","1","1","1","1","2","1","3","1","2","1","2","2","2","2","2","3","1","2","3","2","2","2","2","2","2","2","1","1","1","1","2","1","2","2","2","2","1","1","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","3",1,"1","2","2","","2","2","2","2","2","2","2","2","2",624,1248,"U","2","05331","0281",""
"3001760.0124.05","3001760.0124.05.02","3001760","05","02","3001760.124","3001760.124.02","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","XALAPA","0001","96","XALAPA","0224","01",0,0,"-",3,"2","68","9","1","3","3","3","3","3","3","3","3","1","1","3","9","9","9","2","2","2","2","2","2","3","3","3","3","2","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","9",9,"2","","2","","2","2","2","2","2","2","2","2","2",624,1248,"U","2","05331","0281",""
"3001776.0009.03","3001776.0009.03.01","3001776","03","01","3001776.009","3001776.009.01","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","XALAPA","0001","96","XALAPA","0224","01",0,0,"-",3,"2","74","1","1","3","1","3","1","1","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","1","","","","","2","1","1","1","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2",509,509,"U","3","05364","0282",""
"3001776.0046.04","3001776.0046.04.01","3001776","04","01","3001776.046","3001776.046.01","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","XALAPA","0001","96","XALAPA","0224","01",0,0,"-",3,"2","83","1","1","3","1","3","1","1","1","3","3","1","1","3","3","1","1","1","1","9","2","2","2","2","3","2","3","3","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1",1,"1","2","2","","2","2","2","2","2","2","2","2","2",509,509,"U","3","05364","0282",""
"3001776.0085.02","3001776.0085.02.02","3001776","02","02","3001776.085","3001776.085.02","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","XALAPA","0001","96","XALAPA","0224","01",0,0,"-",3,"2","36","2","1","2","2","3","2","1","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","1","1","2","1","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","1","1","0","0","0","0","1","0","1","0","1","0","0","0","3",1,"2","","2","","2","2","2","2","2","2","2","2","2",509,1019,"U","3","05364","0282",""
"3001858.0025.05","3001858.0025.05.04","3001858","05","04","3001858.025","3001858.025.04","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","XALAPA","0001","96","XALAPA","0224","01",0,0,"-",2,"2","30","1","1","1","1","3","1","1","3","1","1","1","1","1","3","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","2","2","2","1","1","1","1","1","1","1","3","4","2","2","2","2","1","1","1","1","1","1","1","0","1","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2",590,2361,"U","3","05365","0282",""
"3001858.0051.01","3001858.0051.01.02","3001858","01","02","3001858.051","3001858.051.02","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","XALAPA","0001","96","XALAPA","0224","01",0,0,"-",2,"2","64","2","1","3","1","3","1","1","1","1","3","1","1","3","3","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2",590,1771,"U","3","05365","0282",""
"3001858.0075.02","3001858.0075.02.01","3001858","02","01","3001858.075","3001858.075.01","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","XALAPA","0001","96","XALAPA","0224","01",0,0,"-",2,"1","39","2","1","1","1","3","1","1","1","2","3","1","1","1","3","1","1","1","1","1","2","2","2","2","1","2","1","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","3","2","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","0","1","0","1","0","0","0","2",2,"1","2","2","","2","2","2","2","2","2","2","2","2",590,1181,"U","3","05365","0282",""
"3001858.0126.04","3001858.0126.04.01","3001858","04","01","3001858.126","3001858.126.01","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","XALAPA","0001","96","XALAPA","0224","01",0,0,"-",2,"1","50","2","1","2","2","3","2","2","2","2","2","2","2","2","4","1","1","1","1","1","1","1","1","1","1","1","3","2","2","1","2","2","2","1","1","1","1","1","1","1","4","4","2","2","3","4","2","2","2","2","2","2","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","4",2,"1","1","1","1","1","2","1","1","2","1","2","1","2",590,590,"U","3","05365","0282",""
"3001871.0014.51","3001871.0014.51.02","3001871","51","02","-","-","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0001","50","VERACRUZ","0224","01",0,0,"-",1,"2","35","2","1","1","1","3","2","2","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1",1,"1","2","2","","2","2","2","2","2","2","2","2","2",1210,2421,"U","2","05213","0275",""
"3001871.0062.53","3001871.0062.53.02","3001871","53","02","-","-","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0001","50","VERACRUZ","0224","01",0,0,"-",1,"2","67","2","1","2","2","3","3","2","2","2","2","2","2","2","1","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","2",2,"1","2","2","","2","2","2","2","2","2","2","2","2",1210,2421,"U","2","05213","0275",""
"3001871.0087.54","3001871.0087.54.01","3001871","54","01","-","-","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","BOCA DEL RIO","0001","50","VERACRUZ","0224","01",0,0,"-",1,"1","82","2","1","1","2","3","2","2","2","3","2","3","3","3","4","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2",2,"1","2","2","","2","2","2","2","2","2","2","2","2",1210,2421,"U","2","05213","0275",""
