"UPM","VIV_SEL","N_REN","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","NOM","C_RES","PAREN","SEX","EDAD","NAC_D","NAC_M","COD","COD_SEL","VERIF_COD","I_NIV","I_ANIO","A_ESC","C_ACT","V_ACT","POS","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"0913071
","05
","08
","09
","Ciudad de Mexico
","010
","Alvaro Obregon
","0001
","79
","0120
","01
","0
","0
","-
","3
","-
","3
","5
","1
","08
","
","
","
","A
","
","02
","1
","1
","
","
","
","711
","0
","U
","2
","13890
","0240
"
"0913071
","05
","01
","09
","Ciudad de Mexico
","010
","Alvaro Obregon
","0001
","79
","0120
","01
","0
","0
","-
","3
","-
","1
","1
","2
","85
","
","
","1
","A
","1
","02
","3
","2
","5
","4
","
","711
","4974
","U
","2
","13890
","0240
"
"0913071
","05
","07
","09
","Ciudad de Mexico
","010
","Alvaro Obregon
","0001
","79
","0120
","01
","0
","0
","-
","3
","-
","3
","5
","2
","26
","
","
","2
","A
","2
","02
","6
","2
","1
","
","2
","711
","0
","U
","2
","13890
","0240
"
"0913071
","05
","03
","09
","Ciudad de Mexico
","010
","Alvaro Obregon
","0001
","79
","0120
","01
","0
","0
","-
","3
","-
","3
","5
","1
","29
","
","
","2
","A
","2
","02
","6
","2
","1
","
","2
","711
","0
","U
","2
","13890
","0240
"
"0913071
","05
","02
","09
","Ciudad de Mexico
","010
","Alvaro Obregon
","0001
","79
","0120
","01
","0
","0
","-
","3
","-
","3
","3
","2
","50
","
","
","2
","A
","2
","03
","3
","2
","1
","
","2
","711
","0
","U
","2
","13890
","0240
"
"0913071
","05
","04
","09
","Ciudad de Mexico
","010
","Alvaro Obregon
","0001
","79
","0120
","01
","0
","0
","-
","3
","-
","3
","5
","2
","27
","
","
","2
","A
","2
","03
","3
","2
","1
","
","2
","711
","0
","U
","2
","13890
","0240
"
"0913071
","05
","06
","09
","Ciudad de Mexico
","010
","Alvaro Obregon
","0001
","79
","0120
","01
","0
","0
","-
","3
","-
","3
","3
","1
","48
","
","
","2
","A
","2
","03
","3
","2
","1
","
","2
","711
","0
","U
","2
","13890
","0240
"
"0913071
","05
","05
","09
","Ciudad de Mexico
","010
","Alvaro Obregon
","0001
","79
","0120
","01
","0
","0
","-
","3
","-
","3
","5
","2
","25
","
","
","2
","A
","2
","03
","3
","2
","1
","
","2
","711
","0
","U
","2
","13890
","0240
"
"0913143
","01
","01
","09
","Ciudad de Mexico
","010
","Alvaro Obregon
","0001
","79
","0120
","01
","0
","0
","-
","2
","-
","1
","1
","2
","76
","
","
","1
","A
","1
","02
","6
","2
","5
","4
","
","632
","1897
","U
","2
","13900
","0240
"
"0913143
","01
","02
","09
","Ciudad de Mexico
","010
","Alvaro Obregon
","0001
","79
","0120
","01
","0
","0
","-
","2
","-
","1
","2
","1
","60
","
","
","2
","A
","2
","02
","6
","2
","1
","
","2
","632
","0
","U
","2
","13900
","0240
"
"0913143
","01
","03
","09
","Ciudad de Mexico
","010
","Alvaro Obregon
","0001
","79
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","1
","40
","
","
","2
","A
","2
","02
","6
","2
","8
","4
","
","632
","0
","U
","2
","13900
","0240
"
"0913143
","02
","02
","09
","Ciudad de Mexico
","010
","Alvaro Obregon
","0001
","79
","0120
","01
","0
","0
","-
","2
","-
","1
","2
","1
","50
","
","
","2
","A
","2
","03
","3
","2
","1
","
","3
","632
","0
","U
","2
","13900
","0240
"
"0913143
","02
","04
","09
","Ciudad de Mexico
","010
","Alvaro Obregon
","0001
","79
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","2
","12
","
","
","
","A
","
","03
","1
","1
","
","
","
","632
","0
","U
","2
","13900
","0240
"
"0913143
","02
","03
","09
","Ciudad de Mexico
","010
","Alvaro Obregon
","0001
","79
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","1
","22
","
","
","1
","A
","1
","08
","1
","1
","4
","4
","
","632
","1897
","U
","2
","13900
","0240
"
"0913143
","02
","01
","09
","Ciudad de Mexico
","010
","Alvaro Obregon
","0001
","79
","0120
","01
","0
","0
","-
","2
","-
","1
","1
","2
","50
","
","
","2
","A
","2
","03
","3
","2
","1
","
","3
","632
","0
","U
","2
","13900
","0240
"
"0913143
","03
","03
","09
","Ciudad de Mexico
","010
","Alvaro Obregon
","0001
","79
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","2
","22
","
","
","2
","A
","2
","04
","3
","2
","3
","3
","5
","632
","0
","U
","2
","13900
","0240
"
"0913143
","03
","01
","09
","Ciudad de Mexico
","010
","Alvaro Obregon
","0001
","79
","0120
","01
","0
","0
","-
","2
","-
","1
","1
","1
","56
","
","
","2
","A
","2
","03
","3
","2
","3
","2
","3
","632
","0
","U
","2
","13900
","0240
"
"0913143
","03
","02
","09
","Ciudad de Mexico
","010
","Alvaro Obregon
","0001
","79
","0120
","01
","0
","0
","-
","2
","-
","1
","2
","2
","54
","
","
","2
","A
","2
","03
","3
","2
","5
","1
","3
","632
","0
","U
","2
","13900
","0240
"
"0913143
","03
","05
","09
","Ciudad de Mexico
","010
","Alvaro Obregon
","0001
","79
","0120
","01
","0
","0
","-
","2
","-
","1
","5
","2
","19
","
","
","1
","A
","1
","06
","3
","2
","1
","
","2
","632
","3162
","U
","2
","13900
","0240
"
"0913143
","03
","04
","09
","Ciudad de Mexico
","010
","Alvaro Obregon
","0001
","79
","0120
","01
","0
","0
","-
","2
","-
","1
","5
","2
","21
","
","
","2
","A
","2
","04
","3
","2
","3
","1
","3
","632
","0
","U
","2
","13900
","0240
"
"0913143
","04
","01
","09
","Ciudad de Mexico
","010
","Alvaro Obregon
","0001
","79
","0120
","01
","0
","0
","-
","2
","-
","1
","1
","2
","50
","
","
","2
","A
","2
","06
","2
","2
","1
","
","2
","632
","0
","U
","2
","13900
","0240
"
"0913143
","04
","03
","09
","Ciudad de Mexico
","010
","Alvaro Obregon
","0001
","79
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","2
","25
","
","
","2
","A
","2
","08
","4
","1
","1
","
","2
","632
","0
","U
","2
","13900
","0240
"
"0913143
","04
","04
","09
","Ciudad de Mexico
","010
","Alvaro Obregon
","0001
","79
","0120
","01
","0
","0
","-
","2
","-
","3
","5
","2
","43
","
","
","2
","A
","2
","08
","5
","2
","1
","
","2
","632
","0
","U
","2
","13900
","0240
"
"0913143
","04
","05
","09
","Ciudad de Mexico
","010
","Alvaro Obregon
","0001
","79
","0120
","01
","0
","0
","-
","2
","-
","3
","5
","2
","43
","
","
","2
","A
","2
","08
","4
","2
","5
","4
","
","632
","0
","U
","2
","13900
","0240
"
"0913143
","04
","02
","09
","Ciudad de Mexico
","010
","Alvaro Obregon
","0001
","79
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","1
","22
","
","
","1
","A
","1
","06
","3
","2
","1
","
","3
","632
","3162
","U
","2
","13900
","0240
"
"0913143
","05
","02
","09
","Ciudad de Mexico
","010
","Alvaro Obregon
","0001
","79
","0120
","01
","0
","0
","-
","2
","-
","1
","5
","2
","64
","
","
","2
","A
","2
","03
","3
","2
","5
","4
","
","632
","0
","U
","2
","13900
","0240
"
"0913143
","05
","03
","09
","Ciudad de Mexico
","010
","Alvaro Obregon
","0001
","79
","0120
","01
","0
","0
","-
","2
","-
","1
","5
","1
","28
","
","
","2
","A
","2
","06
","2
","2
","3
","4
","
","632
","0
","U
","2
","13900
","0240
"
"0913143
","05
","04
","09
","Ciudad de Mexico
","010
","Alvaro Obregon
","0001
","79
","0120
","01
","0
","0
","-
","2
","-
","1
","5
","1
","21
","
","
","1
","A
","1
","06
","3
","1
","1
","
","3
","632
","2530
","U
","2
","13900
","0240
"
"0913143
","05
","01
","09
","Ciudad de Mexico
","010
","Alvaro Obregon
","0001
","79
","0120
","01
","0
","0
","-
","2
","-
","1
","1
","1
","56
","
","
","2
","A
","2
","06
","1
","2
","1
","
","2
","632
","0
","U
","2
","13900
","0240
"
"0913243
","01
","01
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","2
","-
","1
","1
","1
","50
","
","
","2
","A
","2
","08
","5
","2
","1
","
","2
","298
","0
","U
","2
","13920
","0270
"
"0913243
","01
","04
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","1
","14
","
","
","
","A
","
","03
","2
","1
","
","
","
","298
","0
","U
","2
","13920
","0270
"
"0913243
","01
","02
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","2
","-
","1
","2
","2
","51
","
","
","1
","A
","1
","06
","3
","2
","6
","4
","
","298
","893
","U
","2
","13920
","0270
"
"0913243
","01
","03
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","2
","-
","1
","5
","2
","54
","
","
","2
","A
","2
","06
","3
","2
","1
","
","3
","298
","0
","U
","2
","13920
","0270
"
"0913243
","02
","02
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","2
","-
","1
","2
","2
","33
","
","
","1
","A
","1
","00
","
","2
","5
","4
","
","298
","595
","U
","2
","13920
","0270
"
"0913243
","02
","03
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","2
","12
","
","
","
","A
","
","03
","1
","1
","
","
","
","298
","0
","U
","2
","13920
","0270
"
"0913243
","02
","01
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","2
","-
","1
","1
","1
","49
","
","
","2
","A
","2
","07
","2
","2
","1
","
","3
","298
","0
","U
","2
","13920
","0270
"
"0913243
","02
","04
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","2
","00
","
","
","
","A
","
","
","
","
","
","
","
","298
","0
","U
","2
","13920
","0270
"
"0913243
","04
","02
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","2
","-
","1
","2
","2
","40
","
","
","2
","A
","2
","03
","3
","2
","5
","4
","
","298
","0
","U
","2
","13920
","0270
"
"0913243
","04
","03
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","1
","14
","
","
","
","A
","
","03
","3
","1
","
","
","
","298
","0
","U
","2
","13920
","0270
"
"0913243
","04
","01
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","2
","-
","1
","1
","1
","43
","
","
","1
","A
","1
","07
","3
","2
","1
","
","4
","298
","595
","U
","2
","13920
","0270
"
"0913243
","04
","04
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","2
","12
","
","
","
","A
","
","02
","6
","1
","
","
","
","298
","0
","U
","2
","13920
","0270
"
"0913243
","04
","05
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","2
","08
","
","
","
","A
","
","02
","2
","1
","
","
","
","298
","0
","U
","2
","13920
","0270
"
"0913243
","05
","01
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","2
","-
","1
","1
","1
","79
","
","
","2
","A
","2
","02
","6
","2
","1
","
","3
","298
","0
","U
","2
","13920
","0270
"
"0913243
","05
","02
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","2
","-
","1
","2
","2
","74
","
","
","2
","A
","2
","00
","
","9
","5
","1
","1
","298
","0
","U
","2
","13920
","0270
"
"0913243
","05
","03
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","1
","33
","
","
","1
","A
","1
","03
","1
","2
","1
","
","2
","298
","893
","U
","2
","13920
","0270
"
"0913247
","01
","03
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","3
","-
","1
","5
","2
","31
","
","
","2
","A
","2
","06
","3
","2
","1
","
","2
","359
","0
","U
","2
","13930
","0270
"
"0913247
","01
","04
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","3
","-
","1
","3
","2
","21
","
","
","1
","A
","1
","06
","3
","2
","1
","
","2
","359
","1434
","U
","2
","13930
","0270
"
"0913247
","01
","02
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","3
","-
","1
","2
","2
","51
","
","
","2
","A
","2
","07
","3
","1
","1
","
","2
","359
","0
","U
","2
","13930
","0270
"
"0913247
","01
","01
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","3
","-
","1
","1
","1
","49
","
","
","2
","A
","2
","06
","3
","2
","1
","
","2
","359
","0
","U
","2
","13930
","0270
"
"0913247
","02
","01
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","3
","-
","1
","1
","1
","29
","
","
","2
","A
","2
","08
","5
","2
","8
","4
","
","359
","0
","U
","2
","13930
","0270
"
"0913247
","02
","02
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","3
","-
","1
","2
","2
","21
","
","
","1
","A
","1
","06
","3
","2
","1
","
","3
","359
","717
","U
","2
","13930
","0270
"
"0913247
","02
","03
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","3
","-
","1
","3
","2
","03
","
","
","
","A
","
","00
","
","1
","
","
","
","359
","0
","U
","2
","13930
","0270
"
"0913247
","03
","01
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","3
","-
","1
","1
","1
","27
","
","
","1
","A
","1
","03
","2
","2
","1
","
","1
","359
","717
","U
","2
","13930
","0270
"
"0913247
","03
","02
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","3
","-
","1
","2
","2
","24
","
","
","2
","A
","2
","02
","6
","2
","5
","4
","
","359
","0
","U
","2
","13930
","0270
"
"0913247
","03
","03
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","3
","-
","1
","3
","2
","03
","
","
","
","A
","
","00
","
","2
","
","
","
","359
","0
","U
","2
","13930
","0270
"
"0913247
","03
","04
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","3
","-
","1
","3
","1
","02
","
","
","
","A
","
","
","
","
","
","
","
","359
","0
","U
","2
","13930
","0270
"
"0913247
","05
","03
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","3
","-
","1
","2
","2
","48
","
","
","2
","A
","2
","03
","3
","2
","5
","4
","
","359
","0
","U
","2
","13930
","0270
"
"0913247
","05
","02
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","3
","-
","1
","5
","2
","38
","
","
","2
","A
","2
","03
","3
","2
","5
","4
","
","359
","0
","U
","2
","13930
","0270
"
"0913247
","05
","04
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","3
","-
","1
","3
","2
","17
","
","
","
","A
","
","06
","2
","1
","
","
","
","359
","0
","U
","2
","13930
","0270
"
"0913247
","05
","01
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","3
","-
","1
","1
","1
","46
","
","
","1
","A
","1
","06
","3
","2
","1
","
","3
","359
","1076
","U
","2
","13930
","0270
"
"0913258
","01
","02
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","2
","28
","
","
","2
","A
","2
","06
","3
","2
","1
","
","2
","395
","0
","U
","3
","13940
","0280
"
"0913258
","01
","03
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","2
","-
","1
","5
","1
","10
","
","
","
","A
","
","02
","4
","1
","
","
","
","395
","0
","U
","3
","13940
","0280
"
"0913258
","01
","01
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","2
","-
","1
","1
","2
","53
","
","
","1
","A
","1
","03
","3
","2
","5
","4
","
","395
","790
","U
","3
","13940
","0280
"
"0913258
","02
","03
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","2
","12
","
","
","
","A
","
","02
","6
","1
","
","
","
","395
","0
","U
","3
","13940
","0280
"
"0913258
","02
","01
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","2
","-
","1
","1
","1
","39
","
","
","1
","A
","1
","06
","3
","2
","1
","
","2
","395
","790
","U
","3
","13940
","0280
"
"0913258
","02
","02
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","2
","-
","1
","2
","2
","51
","
","
","2
","A
","2
","08
","5
","2
","1
","
","3
","395
","0
","U
","3
","13940
","0280
"
"0913258
","03
","01
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","2
","-
","1
","1
","1
","39
","
","
","2
","A
","2
","09
","5
","2
","1
","
","2
","395
","0
","U
","3
","13940
","0280
"
"0913258
","03
","02
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","2
","-
","1
","2
","1
","35
","
","
","1
","A
","1
","08
","5
","2
","1
","
","2
","395
","790
","U
","3
","13940
","0280
"
"0913258
","04
","02
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","2
","-
","1
","2
","2
","66
","
","
","2
","A
","2
","07
","3
","2
","1
","
","2
","395
","0
","U
","3
","13940
","0280
"
"0913258
","04
","06
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","2
","-
","1
","5
","1
","01
","
","
","
","A
","
","
","
","
","
","
","
","395
","0
","U
","3
","13940
","0280
"
"0913258
","04
","07
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","2
","-
","1
","5
","1
","30
","
","
","2
","A
","2
","06
","3
","2
","1
","
","2
","395
","0
","U
","3
","13940
","0280
"
"0913258
","04
","05
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","2
","30
","
","
","1
","A
","1
","08
","5
","2
","1
","
","2
","395
","2765
","U
","3
","13940
","0280
"
"0913258
","04
","03
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","1
","46
","
","
","2
","A
","2
","08
","5
","2
","1
","
","2
","395
","0
","U
","3
","13940
","0280
"
"0913258
","04
","08
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","2
","-
","1
","5
","1
","45
","
","
","2
","A
","2
","06
","3
","2
","1
","
","2
","395
","0
","U
","3
","13940
","0280
"
"0913258
","04
","01
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","2
","-
","1
","1
","1
","66
","
","
","2
","A
","2
","08
","5
","2
","6
","4
","
","395
","0
","U
","3
","13940
","0280
"
"0913258
","04
","04
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","2
","45
","
","
","2
","A
","2
","06
","3
","2
","1
","
","2
","395
","0
","U
","3
","13940
","0280
"
"0913258
","05
","03
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","1
","31
","
","
","2
","A
","2
","06
","3
","2
","1
","
","3
","395
","0
","U
","3
","13940
","0280
"
"0913258
","05
","01
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","2
","-
","1
","1
","2
","57
","
","
","1
","A
","1
","03
","3
","2
","5
","4
","
","395
","1185
","U
","3
","13940
","0280
"
"0913258
","05
","02
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","2
","-
","1
","3
","1
","33
","
","
","2
","A
","2
","03
","3
","2
","1
","
","2
","395
","0
","U
","3
","13940
","0280
"
"0913275
","01
","07
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","1
","1
","-
","4
","-
","1
","1
","1
","40
","
","
","2
","A
","2
","08
","5
","2
","1
","
","2
","334
","0
","U
","2
","13950
","0270
"
"0913275
","01
","10
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","1
","1
","-
","4
","-
","1
","3
","1
","19
","
","
","2
","A
","2
","03
","3
","2
","1
","
","2
","334
","0
","U
","2
","13950
","0270
"
"0913275
","01
","12
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","1
","1
","-
","4
","-
","1
","3
","2
","05
","
","
","
","A
","
","01
","2
","1
","
","
","
","334
","0
","U
","2
","13950
","0270
"
"0913275
","01
","08
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","1
","1
","-
","4
","-
","1
","2
","2
","38
","
","
","2
","A
","2
","02
","6
","2
","1
","
","2
","334
","0
","U
","2
","13950
","0270
"
"0913275
","01
","09
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","1
","1
","-
","4
","-
","1
","3
","1
","21
","
","
","1
","A
","1
","06
","3
","1
","4
","4
","
","334
","1335
","U
","2
","13950
","0270
"
"0913275
","01
","11
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","1
","1
","-
","4
","-
","1
","3
","1
","10
","
","
","
","A
","
","02
","4
","1
","
","
","
","334
","0
","U
","2
","13950
","0270
"
"0913275
","02
","03
","09
","Ciudad de Mexico
","011
","Tlahuac
","0001
","80
","0120
","01
","0
","0
","-
","4
","-
","1
","3
","2
","50
","
","
","1
","A
","1
","08
","5
","2
","1
","
","2
","334
","1335
","U
","2
","13950
","0270
"
