"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_1","BP1_6_2","BP1_6_3","BP1_6_4","BP1_6_5","BP1_6_6","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_9_1","BP1_8_2","BP1_9_2","BP1_8_3","BP1_9_3","BP1_8_4","BP1_9_4","BP1_8_5","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_2A","BP3_3","BP3_4","BP3_5","BP3_6","BP4_1_1","BP4_1_2","BP4_1_3","BP4_1_4","BP4_1_5","BP4_1_6","BP4_1_7","BP4_1_8","BP4_1_9","BP5_1","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS","REG_CD"
"0100460.003","0100460.003.05","0100460","01","05","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0423","01",0,0,"-",5,"1","20","2","1","3","1","1","2","2","2","2","2","1","2","2","1","2","1","1","1","1","2","2","1","2","1","2","3","2","2","2","2","2","2","2","2","1","1","1","1","","","3","3","2","2","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","1","1","0","1","0","0","0","2",1,"2","","2","","2","2","2","2","2","2","2","2","2","1",1153,6917,"U","2","02574","00135",""
"0100460.023","0100460.023.04","0100460","02","04","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0423","01",0,0,"-",5,"1","40","1","1","1","2","3","3","2","2","2","3","1","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","1","1","1","1","1","3","2","3","2","9","9","3","3","3","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","1","1","1","1","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",1153,2306,"U","2","02574","00135",""
"0100460.042","0100460.042.01","0100460","03","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0423","01",0,0,"-",5,"2","68","2","2","3","2","3","2","2","2","2","3","1","3","2","4","1","1","1","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","1","1","2","2","3","3","3","3","3","3","","","","","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","3",9,"2","","2","","2","2","2","2","2","2","2","2","2","2",1153,4611,"U","2","02574","00135",""
"0100460.062","0100460.062.02","0100460","04","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0423","01",0,0,"-",5,"2","44","1","1","1","1","3","1","1","2","1","1","1","2","2","1","1","1","1","1","1","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","4","1","2","1","1","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","2",1,"2","","2","","2","2","2","2","2","2","2","2","2","1",1153,4611,"U","2","02574","00135",""
"0100460.081","0100460.081.02","0100460","05","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0423","01",0,0,"-",5,"1","39","2","1","1","2","3","1","1","2","2","3","1","2","3","4","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","4","2","1","2","3","2","3","2","3","2","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","4",1,"2","","2","","2","2","2","2","2","2","2","2","2","1",1153,2306,"U","2","02574","00135",""
"0100509.005","0100509.005.02","0100509","03","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0423","01",0,0,"-",5,"2","23","1","1","2","2","1","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","2","2","2","2","2","2","3","2","1","2","2","2","2","1","1","1","1","1","4","4","4","4","3","4","3","4","3","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","0","0","0","1","1","1","1","1","0","0","0","3",1,"2","","2","","1","2","2","2","2","2","2","2","2","1",1072,3217,"U","3","02595","00136",""
"0100509.038","0100509.038.02","0100509","04","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0423","01",0,0,"-",5,"2","46","1","1","3","1","3","1","1","2","2","3","1","1","1","3","1","1","2","1","2","1","2","1","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","2",1,"1","2","1","2","2","2","2","2","2","2","2","2","2","1",1072,2145,"U","3","02595","00136",""
"0100509.066","0100509.066.01","0100509","05","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0423","01",0,0,"-",5,"1","55","1","1","2","1","3","1","1","1","1","3","1","1","1","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","9","9","4","3","3","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",1072,2145,"U","3","02595","00136",""
"0100509.088","0100509.088.03","0100509","01","03","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0423","01",0,0,"-",5,"1","20","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1","1","0","1","0","1","0","1","0","0","0","0","0","2",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",1072,3217,"U","3","02595","00136",""
"0100509.114","0100509.114.01","0100509","02","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0423","01",0,0,"-",5,"1","53","1","1","1","1","3","3","1","3","3","3","1","3","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","3","3","2","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3",1,"2","","2","","2","2","2","2","2","2","2","2","2","1",1072,4289,"U","3","02595","00136",""
"0100539.016","0100539.016.01","0100539","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0423","01",0,0,"-",5,"1","56","2","1","2","1","3","3","3","9","1","3","1","2","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","4","4","4","4","4","4","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","4",1,"2","","2","","2","2","2","2","2","2","2","2","2","1",1012,2024,"U","3","02596","00136",""
"0100539.050","0100539.050.03","0100539","04","03","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0423","01",0,0,"-",5,"1","21","2","1","2","2","3","2","1","1","2","2","1","2","1","3","1","1","1","1","1","2","2","2","2","1","2","1","2","2","2","2","2","1","2","1","1","1","1","1","2","2","2","2","2","2","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","1","1","1","0","0","0","0","0","3",2,"1","2","1","2","1","2","2","1","2","2","2","2","2","1",1012,3037,"U","3","02596","00136",""
"0100539.084","0100539.084.05","0100539","03","05","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0423","01",0,0,"-",5,"1","20","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2",1,"2","","2","","2","2","2","2","2","2","2","2","2","1",1012,5061,"U","3","02596","00136",""
"0100539.101","0100539.101.02","0100539","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0423","01",0,0,"-",5,"2","43","1","1","1","1","3","9","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","2","2","1","1","1","1","1","1","1","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",1012,3037,"U","3","02596","00136",""
"0100551.014","0100551.014.02","0100551","01","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0423","01",0,0,"-",5,"2","55","2","2","3","2","3","2","1","3","3","1","2","2","1","4","2","1","2","2","2","2","2","1","2","2","1","2","2","2","2","2","2","2","2","1","1","1","1","1","3","2","3","2","2","2","3","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2",1,"2","","2","","2","2","2","2","2","2","2","2","2","1",1063,2127,"U","2","02575","00135",""
"0100551.036","0100551.036.02","0100551","02","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0423","01",0,0,"-",5,"2","59","1","1","3","1","3","2","1","2","2","2","2","2","2","4","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","2","","","3","2","3","2","3","2","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","",1,"2","","2","","2","2","2","2","2","2","2","2","2","1",1063,5316,"U","2","02575","00135",""
"0100551.056","0100551.056.01","0100551","03","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0423","01",0,0,"-",5,"1","41","1","1","1","1","3","1","1","1","1","3","1","1","1","2","2","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","3","3","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","3",2,"2","","1","2","2","2","2","2","2","2","2","2","2","1",1063,2127,"U","2","02575","00135",""
"0100551.079","0100551.079.01","0100551","04","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0423","01",0,0,"-",5,"2","57","2","1","3","2","3","2","2","2","2","2","2","2","3","4","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","1","2","4","3","9","9","9","9","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","1","0","1","0","1","1","1","0","0","0","3",1,"1","2","2","","2","2","2","2","2","2","2","2","2","1",1063,6380,"U","2","02575","00135",""
"0100551.100","0100551.100.11","0100551","05","11","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0423","01",0,1,"-",5,"1","40","1","1","1","2","3","2","1","2","2","1","1","2","1","3","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","3","2","2","2","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",1063,7443,"U","2","02575","00135",""
"0100574.017","0100574.017.02","0100574","05","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0423","01",0,0,"-",3,"2","37","1","1","1","1","1","1","1","2","2","3","1","2","1","2","2","2","2","2","2","2","2","2","1","1","2","1","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","4","4","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","3",9,"2","","2","","2","2","2","2","2","2","2","2","2","1",1247,2493,"U","4","02619","00137",""
"0100574.061","0100574.061.03","0100574","01","03","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0423","01",0,1,"-",3,"2","74","1","1","3","1","3","1","1","2","2","1","1","2","1","4","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","1","1","2","2","2","","","3","4","2","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","1","0","1","1","1","1","1","0","0","0","2",1,"2","","2","","2","2","2","2","2","2","2","2","2","1",1247,2493,"U","4","02619","00137",""
"0100574.113","0100574.113.02","0100574","04","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0423","01",0,0,"-",3,"1","68","1","1","3","1","3","1","1","1","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","9","9","3","2","2","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3",2,"2","","2","","2","2","2","2","2","2","2","2","2","3",1247,2493,"U","4","02619","00137",""
"0100664.017","0100664.017.01","0100664","01","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0423","01",0,0,"-",5,"1","61","1","1","1","1","3","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","3","2","2","2","2","2","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","0","0","1","1","0","0","1","0","0","0","2",1,"1","2","2","","2","2","2","2","2","2","2","2","2","1",901,901,"U","4","02620","00137",""
"0100664.047","0100664.047.01","0100664","02","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0423","01",0,0,"-",5,"1","77","1","1","3","1","3","1","1","1","1","3","1","3","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","2","","","2","2","","","2","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",901,1803,"U","4","02620","00137",""
"0100664.074","0100664.074.01","0100664","03","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0423","01",0,0,"-",5,"2","51","1","1","1","1","3","1","1","1","1","3","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","1","1","1","1","2","1","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",901,3606,"U","4","02620","00137",""
"0100664.089","0100664.089.03","0100664","04","03","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0423","01",0,0,"-",5,"2","29","1","1","1","1","3","3","1","3","3","3","1","2","3","4","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","3","3","2","2","2","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","2",1,"1","2","2","","1","2","2","2","2","2","2","2","2","3",901,2704,"U","4","02620","00137",""
"0100664.110","0100664.110.01","0100664","05","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0423","01",0,0,"-",5,"1","58","1","1","1","2","3","1","1","2","2","3","1","2","2","3","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","4","4","4","4","4","4","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","4",2,"1","2","2","","2","2","2","2","2","2","2","2","2","1",901,2704,"U","4","02620","00137",""
"0100805.002","0100805.002.03","0100805","04","03","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0423","01",0,1,"-",2,"2","34","1","1","1","2","3","1","1","1","2","1","1","1","1","1","1","2","1","1","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","1","1","1","1","1","3","2","3","3","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3",2,"2","","1","2","1","2","2","2","2","2","2","2","2","1",891,2674,"U","3","02597","00136",""
"0100805.019","0100805.019.04","0100805","05","04","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0423","01",0,0,"-",2,"2","25","1","1","1","1","3","1","1","1","1","1","1","2","1","3","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",891,3566,"U","3","02597","00136",""
"0100805.034","0100805.034.01","0100805","03","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0423","01",0,0,"-",2,"1","44","1","1","1","1","3","1","1","1","1","3","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","3","3","2","2","2","2","1","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1","0","0","1","0","1","0","0","1","1","0","0","0","4",2,"2","","2","","2","2","2","2","2","2","2","2","2","1",891,1783,"U","3","02597","00136",""
"0100805.095","0100805.095.01","0100805","02","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0423","01",0,0,"-",2,"1","42","1","1","1","1","3","1","1","2","2","1","1","2","1","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","3","3","2","2","2","2","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","1","0","1","1","0","0","0","2",1,"2","","2","","2","2","2","2","2","2","2","2","2","1",891,891,"U","3","02597","00136",""
"0100847.097","0100847.097.02","0100847","04","02","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0423","01",0,0,"-",1,"2","52","2","1","3","2","3","2","2","2","2","3","1","2","3","4","1","1","1","1","1","1","2","1","1","1","1","1","2","2","2","2","1","2","2","1","1","1","1","2","4","4","4","4","9","9","9","9","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3",1,"2","","2","","2","2","2","2","2","2","2","2","2","1",1155,3464,"U","2","02576","00135",""
"0100847.118","0100847.118.01","0100847","05","01","01","AGUASCALIENTES","001","AGUASCALIENTES","0001","01","AGUASCALIENTES","0423","01",0,0,"-",1,"2","72","1","1","3","2","3","1","1","3","2","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","",2,"2","","2","","2","2","2","2","2","2","2","2","2","3",1155,1155,"U","2","02576","00135",""
