"","ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_01","BP1_6_02","BP1_6_03","BP1_6_04","BP1_6_05","BP1_6_06","BP1_6_07","BP1_6_08","BP1_6_09","BP1_6_10","BP1_6_11","BP1_6_12","BP1_6_13","BP1_6_99","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP4_1","BP4_2","BP4_3_1","BP4_4_1_1","BP4_4_1_2","BP4_4_1_3","BP4_5_1_1","BP4_5_1_2","BP4_5_1_3","BP4_5_1_4","BP4_5_1_5","BP4_5_1_6","BP4_5_1_7","BP4_5_1_8","BP4_5_1_9","BP4_3_2","BP4_4_2_1","BP4_4_2_2","BP4_4_2_3","BP4_5_2_1","BP4_5_2_2","BP4_5_2_3","BP4_5_2_4","BP4_5_2_5","BP4_5_2_6","BP4_5_2_7","BP4_5_2_8","BP4_5_2_9","BP4_3_3","BP4_4_3_1","BP4_4_3_2","BP4_4_3_3","BP4_5_3_1","BP4_5_3_2","BP4_5_3_3","BP4_5_3_4","BP4_5_3_5","BP4_5_3_6","BP4_5_3_7","BP4_5_3_8","BP4_5_3_9","BP4_3_4","BP4_4_4_1","BP4_4_4_2","BP4_4_4_3","BP4_5_4_1","BP4_5_4_2","BP4_5_4_3","BP4_5_4_4","BP4_5_4_5","BP4_5_4_6","BP4_5_4_7","BP4_5_4_8","BP4_5_4_9","BP4_3_5","BP4_4_5_1","BP4_4_5_2","BP4_4_5_3","BP4_5_5_1","BP4_5_5_2","BP4_5_5_3","BP4_5_5_4","BP4_5_5_5","BP4_5_5_6","BP4_5_5_7","BP4_5_5_8","BP4_5_5_9","BP4_3_6","BP4_4_6_1","BP4_4_6_2","BP4_4_6_3","BP4_5_6_1","BP4_5_6_2","BP4_5_6_3","BP4_5_6_4","BP4_5_6_5","BP4_5_6_6","BP4_5_6_7","BP4_5_6_8","BP4_5_6_9","BP5_1","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"3364","0701382.077","0701382.077.03","0701382","01","03","07","CHIAPAS","101","TUXTLA GUTIERREZ","0001","11","TUXTLA GUTIERREZ","0322","01",0,0,"-",1,"2","25","2","2","2","2","3","2","1","2","2","2","1","2","2","4","1","1","1","1","1","2","2","1","1","1","1","3","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","2","3","2","2","2","","3","3","2","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","1","1","1","1","1","0","0","1","1","0","0","0","4","1","2","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1","10","","","0","0","0","0","0","0","1","0","0","2","","","","","","","","","","","","","1",769,3075,"U","2","00770","0153"
"3365","0701382.086","0701382.086.03","0701382","03","03","07","CHIAPAS","101","TUXTLA GUTIERREZ","0001","11","TUXTLA GUTIERREZ","0322","01",0,0,"-",1,"2","49","2","1","2","2","3","2","2","2","2","3","2","2","2","4","2","1","1","2","2","2","2","2","3","2","2","2","2","0","0","1","0","1","0","0","1","0","0","0","0","0","0","2","2","1","1","2","","","2","2","","","","2","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","1","1","0","1","1","1","1","1","0","0","0","2","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",769,2306,"U","2","00770","0153"
"3366","0701382.090","0701382.090.01","0701382","05","01","07","CHIAPAS","101","TUXTLA GUTIERREZ","0001","11","TUXTLA GUTIERREZ","0322","01",0,0,"-",1,"1","54","2","1","1","2","3","2","2","3","3","1","3","1","3","4","2","2","1","1","2","2","2","2","2","3","2","3","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","2","2","2","2","2","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","1","1","0","0","1","0","1","1","1","0","0","0","0","0","4","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",769,769,"U","2","00770","0153"
"3367","0701419.017","0701419.017.02","0701419","05","02","07","CHIAPAS","101","TUXTLA GUTIERREZ","0001","11","TUXTLA GUTIERREZ","0322","01",0,0,"-",3,"2","44","2","1","1","1","3","3","1","2","2","1","1","1","1","4","2","2","2","2","2","2","2","2","3","3","3","3","3","1","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","1","1","1","3","2","1","1","1","4","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2",920,1840,"U","2","00771","0153"
"3368","0701419.042","0701419.042.01","0701419","04","01","07","CHIAPAS","101","TUXTLA GUTIERREZ","0001","11","TUXTLA GUTIERREZ","0322","01",0,0,"-",3,"2","46","2","2","2","2","3","2","2","2","2","2","2","2","2","4","2","1","2","2","2","2","2","2","2","2","2","1","3","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","1","4","4","2","2","3","4","4","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","1","0","0","0","1","0","1","0","1","1","0","0","0","0","4","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2",920,1840,"U","2","00771","0153"
"3369","0701419.068","0701419.068.02","0701419","03","02","07","CHIAPAS","101","TUXTLA GUTIERREZ","0001","11","TUXTLA GUTIERREZ","0322","01",0,1,"-",3,"2","56","2","2","3","2","3","2","2","3","3","2","1","2","2","4","1","2","1","1","9","2","2","2","1","1","1","1","3","0","0","0","0","1","0","1","1","0","0","0","0","0","0","1","1","1","1","1","9","9","1","2","9","4","4","3","4","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","0","0","1","0","1","1","1","0","0","0","4","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","3",920,920,"U","2","00771","0153"
"3370","0701419.094","0701419.094.02","0701419","01","02","07","CHIAPAS","101","TUXTLA GUTIERREZ","0001","11","TUXTLA GUTIERREZ","0322","01",0,0,"-",3,"1","41","2","1","1","1","3","2","1","1","1","1","1","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","3","0","0","1","1","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","3","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","4","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",920,1840,"U","2","00771","0153"
"3371","0701419.118","0701419.118.04","0701419","02","04","07","CHIAPAS","101","TUXTLA GUTIERREZ","0001","11","TUXTLA GUTIERREZ","0322","01",0,0,"-",3,"1","37","2","2","2","2","3","2","2","2","2","2","2","2","2","3","1","1","1","1","1","2","2","2","1","1","1","1","3","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","3","3","3","3","3","3","3","3","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",920,5520,"U","2","00771","0153"
"3372","0701422.029","0701422.029.01","0701422","04","01","07","CHIAPAS","101","TUXTLA GUTIERREZ","0001","11","TUXTLA GUTIERREZ","0322","01",0,0,"-",1,"1","31","2","1","2","1","3","1","1","1","2","2","1","2","1","4","1","1","1","2","2","2","2","2","1","1","1","1","3","1","0","1","0","0","0","0","1","0","0","0","0","0","0","2","2","1","1","1","","","3","1","1","","","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","1","0","1","1","1","0","0","0","0","0","4","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",636,1272,"U","3","00772","0154"
"3373","0701422.049","0701422.049.02","0701422","05","02","07","CHIAPAS","101","TUXTLA GUTIERREZ","0001","11","TUXTLA GUTIERREZ","0322","01",0,0,"-",1,"2","42","2","2","2","1","3","1","1","1","2","2","1","1","1","3","2","1","1","2","2","2","2","2","1","2","2","2","3","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","1","1","1","1","2","3","1","2","1","3","3","1","2","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","2","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","3",636,1907,"U","3","00772","0154"
"3374","0701422.074","0701422.074.02","0701422","01","02","07","CHIAPAS","101","TUXTLA GUTIERREZ","0001","11","TUXTLA GUTIERREZ","0322","01",0,0,"-",1,"1","38","2","1","2","2","3","2","1","2","2","1","1","1","2","3","2","1","1","2","2","1","2","2","1","1","2","1","3","1","0","1","0","0","0","0","1","0","0","0","0","0","0","2","2","1","1","1","","","1","1","1","","","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","1","1","0","1","1","1","1","1","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2",636,1907,"U","3","00772","0154"
"3375","0701422.094","0701422.094.02","0701422","02","02","07","CHIAPAS","101","TUXTLA GUTIERREZ","0001","11","TUXTLA GUTIERREZ","0322","01",0,0,"-",1,"2","33","2","1","3","2","3","2","2","2","2","2","1","2","2","1","2","2","1","2","2","2","2","2","1","1","1","3","3","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","2","1","1","1","2","","2","3","2","2","","3","2","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","3",636,1272,"U","3","00772","0154"
"3376","0701422.132","0701422.132.01","0701422","03","01","07","CHIAPAS","101","TUXTLA GUTIERREZ","0001","11","TUXTLA GUTIERREZ","0322","01",0,0,"-",1,"1","32","2","1","1","2","3","2","1","1","2","2","2","2","9","4","2","2","1","2","2","2","2","2","1","1","2","3","3","0","1","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","2","2","1","2","1","4","3","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","0","0","1","0","1","0","0","1","0","1","1","1","0","0","0","0","0","4","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",636,636,"U","3","00772","0154"
"3377","0701439.031","0701439.031.02","0701439","01","02","07","CHIAPAS","101","TUXTLA GUTIERREZ","0001","11","TUXTLA GUTIERREZ","0322","01",0,0,"-",1,"1","58","2","2","2","2","3","2","1","2","2","3","1","2","2","4","1","2","1","2","2","2","2","2","1","1","1","3","3","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","2","1","1","1","1","","1","1","2","1","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","3",706,2118,"U","3","00773","0154"
"3378","0701439.057","0701439.057.02","0701439","02","02","07","CHIAPAS","101","TUXTLA GUTIERREZ","0001","11","TUXTLA GUTIERREZ","0322","01",0,0,"-",1,"2","37","2","1","1","2","3","2","1","2","2","2","2","2","2","4","1","1","1","2","2","2","2","2","1","2","1","1","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","2","2","3","2","9","","","3","2","2","","","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","0","1","0","1","0","1","1","1","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",706,2824,"U","3","00773","0154"
"3379","0701439.131","0701439.131.02","0701439","04","02","07","CHIAPAS","101","TUXTLA GUTIERREZ","0001","11","TUXTLA GUTIERREZ","0322","01",0,0,"-",1,"2","54","1","2","1","1","3","1","1","1","1","2","1","1","1","2","1","1","1","1","2","2","2","2","1","2","2","1","3","0","0","1","0","1","0","0","1","0","0","0","0","0","0","1","1","1","1","1","2","2","1","1","1","2","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","1","0","0","1","1","0","0","0","2","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2",706,1412,"U","3","00773","0154"
"3380","0701439.167","0701439.167.01","0701439","05","01","07","CHIAPAS","101","TUXTLA GUTIERREZ","0001","11","TUXTLA GUTIERREZ","0322","01",0,0,"-",1,"1","50","2","1","2","2","3","2","2","2","2","3","1","2","2","3","2","2","2","2","2","2","2","2","3","1","3","3","3","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","1","4","4","9","4","4","4","4","4","4","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","1","1","0","1","0","0","0","4","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",706,706,"U","3","00773","0154"
"3381","0701439.187","0701439.187.01","0701439","03","01","07","CHIAPAS","101","TUXTLA GUTIERREZ","0001","11","TUXTLA GUTIERREZ","0322","01",0,0,"-",1,"1","36","2","1","1","1","3","1","1","2","2","1","1","2","1","2","2","2","1","2","2","2","2","2","2","3","1","1","3","0","0","1","0","0","0","0","1","1","0","0","0","0","0","2","1","1","1","1","","3","1","2","1","","2","1","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","4","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","1",706,1412,"U","3","00773","0154"
"3382","0701463.062","0701463.062.01","0701463","01","01","07","CHIAPAS","101","TUXTLA GUTIERREZ","0001","11","TUXTLA GUTIERREZ","0322","01",0,0,"-",3,"2","68","2","1","3","1","3","1","2","2","2","3","1","3","1","4","2","2","2","2","2","2","2","2","1","1","1","3","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","2","2","1","1","1","","","1","1","2","","","1","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","0","1","0","1","1","1","1","0","0","0","0","2","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","5",630,1261,"U","4","00774","0155"
"3383","0701463.119","0701463.119.03","0701463","02","03","07","CHIAPAS","101","TUXTLA GUTIERREZ","0001","11","TUXTLA GUTIERREZ","0322","01",1,1,"-",3,"2","28","2","1","3","2","3","2","2","2","2","2","2","2","2","4","2","1","1","2","2","1","2","1","1","1","1","1","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","4","4","3","3","3","4","4","3","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","0","0","1","0","1","1","1","1","1","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2",630,1891,"U","4","00774","0155"
"3384","0701463.155","0701463.155.01","0701463","05","01","07","CHIAPAS","101","TUXTLA GUTIERREZ","0001","11","TUXTLA GUTIERREZ","0322","01",0,0,"-",3,"2","53","2","1","1","2","3","3","1","1","2","2","3","2","3","3","2","2","2","2","2","2","2","2","2","3","2","2","2","0","1","1","0","0","0","0","0","0","0","1","0","0","0","2","2","1","1","1","","","3","2","9","","","2","2","9","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","1","0","1","0","1","0","1","1","1","0","0","0","4","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","3",630,1891,"U","4","00774","0155"
"3385","0701463.181","0701463.181.01","0701463","03","01","07","CHIAPAS","101","TUXTLA GUTIERREZ","0001","11","TUXTLA GUTIERREZ","0322","01",0,0,"-",3,"1","77","2","1","3","2","3","2","1","2","2","3","1","2","3","9","2","2","1","2","2","2","2","2","1","3","3","3","3","0","0","0","0","1","0","0","1","0","1","0","0","0","0","2","1","2","1","1","","2","","9","9","","3","","2","9","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","1","0","1","1","0","0","0","0","2","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","4",630,1261,"U","4","00774","0155"
"3386","0701463.218","0701463.218.02","0701463","04","02","07","CHIAPAS","101","TUXTLA GUTIERREZ","0001","11","TUXTLA GUTIERREZ","0322","01",0,0,"-",3,"2","26","1","1","1","1","3","1","1","1","2","2","2","2","1","2","1","1","1","2","2","2","2","2","2","2","2","2","2","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","2","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","2","","","","","","","","","","","","","3",630,1261,"U","4","00774","0155"
