"","ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_01","BP1_6_02","BP1_6_03","BP1_6_04","BP1_6_05","BP1_6_06","BP1_6_07","BP1_6_08","BP1_6_09","BP1_6_10","BP1_6_11","BP1_6_12","BP1_6_13","BP1_6_99","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP4_1","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"25","0100368.050","0100368.050.03","0100368","01","03","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"1","-",3,"1","38","1","1","3","1","1","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","1","1","3","2","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","3","2","4","1","1","3","3","4","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","4",3,3384,"U","2","00060","1360"
"26","0100368.075","0100368.075.04","0100368","02","04","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"1","-",3,"2","19","2","1","3","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","3","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","3","2","2","3","2","3","3","3","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","3",2,3384,"U","2","00060","1360"
"27","0100368.095","0100368.095.01","0100368","03","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"1","-",3,"2","73","9","1","3","2","3","2","2","3","3","3","1","3","3","4","1","1","1","1","2","2","2","2","2","2","2","2","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","2","9","9","2","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2",3,4230,"U","2","00060","1360"
"28","0100391.013","0100391.013.02","0100391","03","02","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"1","-",5,"2","25","1","1","3","1","1","1","1","1","2","1","1","2","1","2","2","2","1","1","2","2","2","2","2","1","2","2","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","2","2","2","2","1","","2","2","2","1","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","0","0","0","1","0","1","0","1","0","0","0","0","0","2",1,1810,"U","3","00070","1370"
"29","0100391.069","0100391.069.02","0100391","02","02","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"1","-",5,"2","49","2","1","1","1","3","2","1","1","2","1","1","2","2","4","2","1","2","2","1","2","2","2","1","2","2","2","2","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","1","1","1","1","2","2","1","1","1","2","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","3",1,2716,"U","3","00070","1370"
"30","0100391.107","0100391.107.01","0100391","01","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"1","-",5,"1","37","2","1","1","2","3","2","1","1","2","3","1","2","1","3","1","1","1","2","2","2","2","2","1","1","2","3","2","0","1","0","0","0","0","1","1","0","0","0","0","0","0","1","1","1","1","1","3","3","2","1","2","4","4","3","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","1","0","0","1","0","1","1","1","1","1","0","0","0","3",1,1810,"U","3","00070","1370"
"31","0100460.038","0100460.038.01","0100460","02","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"1","-",3,"1","50","1","1","1","1","3","1","1","1","1","3","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","0","1","0","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","1","3","1","4","3","1","2","1","3","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","0","0","0","3",1,4334,"U","2","00080","1360"
"32","0100460.058","0100460.058.01","0100460","03","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"1","-",3,"2","62","1","1","1","1","3","1","1","1","1","1","1","2","1","4","2","2","2","2","1","2","2","2","2","2","2","2","2","1","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4",3,6501,"U","2","00080","1360"
"33","0100460.078","0100460.078.04","0100460","04","04","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"1","-",3,"1","21","1","1","1","2","3","1","1","2","2","1","1","2","1","2","2","1","1","2","1","1","2","1","2","2","2","2","2","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","2","1","1","1","1","2","2","1","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","2",1,5418,"U","2","00080","1360"
"34","0100460.096","0100460.096.01","0100460","05","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"1","-",3,"1","27","1","1","1","1","1","2","2","2","2","9","1","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","3","4","3","3","9","4","4","3","3","9","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","0","0","1","0","1","0","1","0","1","0","0","0","3",1,2167,"U","2","00080","1360"
"35","0100509.012","0100509.012.02","0100509","03","02","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"1","-",3,"2","40","1","1","3","1","3","1","1","2","2","3","1","1","2","4","2","2","2","2","2","2","2","2","1","1","1","2","2","0","0","0","0","0","0","0","1","1","0","1","0","0","0","2","2","1","1","1","","","2","1","1","","","2","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","4",1,2302,"U","3","00090","1370"
"36","0100509.062","0100509.062.01","0100509","05","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"1","-",3,"1","43","1","1","1","1","3","1","1","1","1","3","1","1","2","2","2","2","2","2","2","2","2","2","2","1","1","2","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","2","2","1","1","1","2","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3",1,3453,"U","3","00090","1370"
"37","0100509.112","0100509.112.02","0100509","02","02","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"1","-",3,"1","33","1","2","1","1","3","2","1","1","2","2","1","2","2","3","1","1","2","2","1","2","2","1","1","1","1","2","2","0","1","1","0","0","0","0","0","0","0","1","0","0","0","2","1","1","1","2","","3","3","2","","","3","3","2","","1","0","0","0","0","0","0","0","1","0","1","1","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","0","3",3,3453,"U","3","00090","1370"
"38","0100539.015","0100539.015.01","0100539","01","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"1","-",3,"1","56","1","1","1","1","3","1","1","1","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","2","2","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",1,3622,"U","3","00100","1370"
"39","0100539.037","0100539.037.03","0100539","02","03","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"1","-",3,"2","28","2","1","2","2","3","1","1","2","2","3","2","3","3","3","1","1","2","2","1","2","2","2","2","2","2","3","2","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","2","2","1","1","4","","","3","9","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","4",3,6036,"U","3","00100","1370"
"40","0100539.063","0100539.063.03","0100539","05","03","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"1","-",3,"1","33","1","1","1","2","3","1","1","1","1","1","1","1","1","1","2","1","1","1","2","2","2","2","2","2","2","2","2","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",1,3622,"U","3","00100","1370"
"41","0100539.099","0100539.099.01","0100539","04","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"1","-",3,"1","74","1","1","3","1","3","1","1","1","2","3","1","3","3","1","2","2","2","2","2","2","2","2","2","2","2","3","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","2","2","2","3","3","","","","2","2","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","3",1,2414,"U","3","00100","1370"
"42","0100574.001","0100574.001.02","0100574","04","02","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"0","-",1,"2","33","1","1","2","1","3","1","3","1","2","1","1","2","1","2","2","2","2","2","2","2","2","2","1","2","2","1","2","0","1","1","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","2","2","2","3","2","","2","2","3","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2",1,2652,"U","4","00110","1380"
"43","0100574.023","0100574.023.02","0100574","05","02","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"0","-",1,"2","63","1","1","1","1","3","1","3","3","2","3","1","1","3","1","1","2","2","2","9","2","2","1","1","2","2","3","2","0","1","0","0","1","1","0","0","0","0","0","0","0","0","2","2","1","1","2","","","3","1","","","","2","1","","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","0","0","0","1","0","1","1","0","0","1","0","0","0","2",3,2652,"U","4","00110","1380"
"44","0100574.035","0100574.035.01","0100574","03","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"0","-",1,"1","79","1","1","3","1","3","1","1","1","2","3","1","1","3","2","2","2","2","2","2","2","2","2","1","2","1","3","2","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","1","1","1","1","2","2","4","3","1","1","2","4","4","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","2",2,2652,"U","4","00110","1380"
"45","0100574.063","0100574.063.01","0100574","01","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"0","-",1,"1","61","1","1","1","1","3","1","1","1","1","3","2","2","1","2","2","2","1","2","2","2","2","2","2","1","1","3","2","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","1","1","1","2","3","3","3","3","","3","3","3","3","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","2",1,2652,"U","4","00110","1380"
"46","0100574.072","0100574.072.02","0100574","02","02","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"0","-",1,"2","52","2","1","3","1","3","2","1","2","2","3","2","2","1","4","2","2","2","2","2","2","2","2","1","1","1","3","2","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","2","1","1","1","2","","4","2","1","3","","4","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","1","0","1","1","1","0","1","0","0","0","2",3,3978,"U","4","00110","1380"
"47","0100586.019","0100586.019.03","0100586","05","03","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"1","-",4,"2","18","2","1","3","2","1","1","1","1","2","2","1","2","1","3","2","1","2","2","2","2","2","2","1","1","1","3","2","0","1","0","0","0","0","1","1","0","0","0","0","0","0","1","2","1","1","2","3","","2","2","","3","","2","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","0","0","0","1","0","1","0","1","1","1","0","0","0","4",1,3088,"U","4","00120","1380"
"48","0100586.027","0100586.027.02","0100586","02","02","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"1","-",4,"2","58","1","1","1","1","3","1","1","1","2","3","1","1","3","1","2","2","1","2","2","2","2","2","2","1","2","3","2","1","0","0","0","0","0","0","1","0","1","0","0","0","0","2","2","2","1","9","","","","4","","","","","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2",1,2059,"U","4","00120","1380"
"49","0100586.044","0100586.044.01","0100586","01","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"1","-",4,"1","39","1","1","1","1","3","1","1","2","2","1","1","2","1","4","2","1","2","2","1","2","2","2","1","1","2","1","2","1","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1","1","1","2","3","3","3","2","","3","3","3","3","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","1","0","0","1","0","0","1","0","1","0","0","0","0","0","3",1,2059,"U","4","00120","1380"
"50","0100586.072","0100586.072.02","0100586","04","02","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"1","-",4,"1","24","1","1","1","1","3","1","1","1","2","1","1","2","1","2","2","2","2","2","2","2","2","2","1","2","2","3","2","0","0","0","0","0","1","0","1","1","0","0","0","0","0","1","1","1","1","1","2","2","2","1","1","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","1","0","1","0","1","1","0","0","0","0","2",1,3088,"U","4","00120","1380"
"51","0100586.078","0100586.078.01","0100586","03","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"0","-",4,"1","54","1","1","1","2","3","3","1","2","2","3","1","2","2","2","2","2","2","2","2","2","2","2","1","1","1","2","2","0","0","1","0","0","0","0","1","0","1","0","0","0","0","1","1","2","1","2","2","2","","2","","2","2","","2","","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","2",1,1029,"U","4","00120","1380"
"52","0100664.023","0100664.023.01","0100664","01","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"1","-",3,"1","44","2","1","1","1","3","1","1","3","3","1","2","2","3","3","1","2","2","1","1","2","2","2","2","2","2","2","2","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","1","1","1","1","4","4","1","3","1","4","4","1","3","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","1","1","1","1","1","0","1","0","1","1","0","0","0","0","4",1,1004,"U","4","00130","1380"
"53","0100664.046","0100664.046.01","0100664","02","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"1","-",3,"1","74","1","1","3","1","3","1","1","1","1","3","1","1","3","4","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","2","4","2","1","1","4","4","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","2",1,1004,"U","4","00130","1380"
"54","0100664.116","0100664.116.01","0100664","05","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"1","-",3,"1","47","1","1","1","1","3","1","1","3","3","3","1","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","1","0","0","0","0","0","1","0","0","0","0","0","2","2","1","1","2","","","2","2","","","","2","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","4",3,3013,"U","4","00130","1380"
"55","0100768.016","0100768.016.02","0100768","04","02","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"1","-",4,"1","49","1","1","1","1","3","1","1","1","1","3","1","1","1","4","1","1","1","1","1","2","2","2","2","2","2","2","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","2","2","2","1","1","3","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3",1,4288,"U","2","00140","1360"
"56","0100768.036","0100768.036.01","0100768","05","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"1","-",4,"2","52","1","1","3","2","3","2","3","3","3","2","2","2","2","3","2","1","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","2","2","3","3","9","","","3","3","9","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","2",3,2144,"U","2","00140","1360"
"57","0100768.057","0100768.057.01","0100768","01","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"1","-",4,"2","28","1","1","1","1","3","2","1","1","1","3","1","1","1","4","2","2","2","2","2","2","2","2","2","2","2","2","2","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","1","1","0","0","1","0","1","0","0","0","0","0","0","0","2",1,1072,"U","2","00140","1360"
"58","0100768.075","0100768.075.03","0100768","02","03","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"1","-",4,"2","46","1","1","1","2","3","1","1","3","2","1","1","2","3","1","2","2","1","2","1","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","2","1","1","2","2","","2","1","2","2","","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","2",1,3216,"U","2","00140","1360"
"59","0100768.097","0100768.097.01","0100768","03","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"1","-",4,"2","48","2","2","1","2","3","1","1","2","2","3","2","2","2","3","1","1","1","1","1","2","2","2","2","2","2","2","2","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","4","4","3","4","3","3","3","3","3","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","4",1,2144,"U","2","00140","1360"
"60","0100841.018","0100841.018.02","0100841","01","02","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"0","-",1,"1","73","2","1","3","1","3","1","1","1","1","1","1","1","2","4","2","1","1","1","2","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","2","2","1","2","2","","","1","","2","","","1","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1",1,3048,"U","3","00150","1370"
"61","0100841.041","0100841.041.03","0100841","02","03","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"0","-",1,"1","33","1","1","1","1","3","3","2","1","1","1","3","3","3","3","2","2","2","1","2","2","2","2","2","2","2","2","2","0","0","1","0","0","0","0","0","0","0","1","0","0","0","2","1","2","1","2","","2","","2","","","3","","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",1,3048,"U","3","00150","1370"
"62","0100841.067","0100841.067.01","0100841","03","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"0","-",1,"2","52","2","2","3","2","3","2","2","2","2","2","2","2","2","4","2","2","1","2","2","2","2","2","2","2","2","2","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","2","1","1","2","4","","2","2","","3","","3","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","4",3,2032,"U","3","00150","1370"
"63","0100841.089","0100841.089.01","0100841","04","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"0","-",1,"2","60","2","2","3","1","3","1","1","1","2","3","1","2","2","3","1","1","1","1","1","2","2","2","2","2","2","3","2","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","2","2","1","2","4","","","4","","4","","","4","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","3",5,1016,"U","3","00150","1370"
"64","0100841.112","0100841.112.01","0100841","05","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"0","-",1,"1","55","1","1","1","1","3","1","1","1","1","1","1","1","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","0","0","0","1","1","0","0","0","0","1","1","1","1","1","2","2","2","1","1","2","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3",1,3048,"U","3","00150","1370"
"65","0100911.003","0100911.003.01","0100911","04","01","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"0","-",1,"1","40","2","2","2","2","3","1","1","2","2","3","2","2","1","3","1","1","1","2","2","2","2","2","2","2","2","1","2","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","4","3","2","2","2","4","3","3","2","2","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","1","0","0","0","0","0","0","1","0","0","1","1","1","1","0","0","0","1","0","1","1","1","0","0","0","0","0","3",1,1969,"U","4","00160","1380"
"66","0100911.044","0100911.044.03","0100911","03","03","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"0","-",1,"1","24","2","1","1","2","3","2","1","1","2","2","1","2","2","3","1","1","1","2","2","1","2","2","1","1","1","3","2","0","0","1","0","1","0","0","0","0","1","0","0","0","0","1","1","2","1","1","4","3","","1","4","4","4","","2","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","1","1","0","1","1","1","1","1","0","0","0","3",3,2954,"U","4","00160","1380"
"67","0100911.076","0100911.076.03","0100911","01","03","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"0","-",1,"1","30","1","1","3","1","3","2","1","2","2","3","1","2","1","3","1","1","1","2","1","1","2","2","1","2","1","3","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","2","2","2","1","1","3","3","3","2","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","1","0","1","1","1","0","0","0","0","0","2",3,3938,"U","4","00160","1380"
"68","0100911.094","0100911.094.03","0100911","02","03","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"0","-",1,"2","22","1","1","3","1","1","2","1","1","2","2","1","2","2","2","2","1","1","1","1","2","2","2","1","1","2","3","2","0","0","1","0","0","0","1","1","0","0","0","0","0","0","2","1","1","1","1","","2","2","3","3","","2","2","3","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","1","1","0","1","1","1","1","0","0","0","0","3",1,3938,"U","4","00160","1380"
"69","0100916.037","0100916.037.03","0100916","04","03","01","Aguascalientes","001","Aguascalientes","0001","01","Aguascalientes","0122","01",0,"1","-",3,"2","74","2","2","3","1","3","3","3","1","3","3","1","3","3","3","2","2","2","2","2","2","2","2","2","2","2","3","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","2","2","2","2","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","2",5,1158,"U","3","00170","1370"
