"","ID_PER","ID_VIV","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_1","BP1_6_2","BP1_6_3","BP1_6_4","BP1_6_5","BP1_6_6","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_3","BP3_4","BP3_5","BP3_6","BP4_1_1","BP4_1_2","BP4_1_3","BP4_1_4","BP4_1_5","BP4_1_6","BP4_1_7","BP4_1_8","BP4_1_9","BP5_1","DOMINIO","FAC_SEL","UPM_DIS","EST","EST_DIS"
"15886","1901517.030.03","1901517.030","1901517","02","03","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",2,"1","28","1","1","1","1","3","1","1","1","1","3","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","3","3","2","2","2","2","2","2","1","1","1","1","1","1","4","3","3","1","1","4","3","3","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","2","","2","","2","2","2","2","2","2","2","2","2","1","U",695,"36440","4","0880"
"15887","1901517.054.03","1901517.054","1901517","03","03","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"1","-",2,"1","26","1","1","1","1","3","1","1","1","1","3","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","3","3","2","2","2","2","2","2","1","1","1","1","1","1","2","3","2","1","2","2","4","2","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0","0","0","1","1","2","2","","2","2","2","2","2","2","2","2","2","1","U",927,"36440","4","0880"
"15888","1901517.076.02","1901517.076","1901517","04","02","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",2,"2","56","1","1","1","1","3","1","1","3","3","3","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","1","2","2","1","2","1","","","2","","1","","","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","1","U",695,"36440","4","0880"
"15889","1901517.094.01","1901517.094","1901517","05","01","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",2,"1","49","1","1","1","1","3","3","1","1","1","3","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","1","1","1","1","1","1","2","2","1","1","2","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","1","2","","2","","2","2","2","2","2","2","2","2","2","1","U",927,"36440","4","0880"
"15890","1901538.025.03","1901538.025","1901538","01","03","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",1,"2","23","1","1","1","1","3","1","1","1","1","3","1","2","1","3","2","1","2","2","2","2","2","2","1","1","2","3","3","2","2","2","2","2","2","1","2","1","1","2","1","","3","3","","1","","4","4","","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","1","0","1","0","1","1","0","0","1","0","0","0","2","1","2","1","1","1","2","2","2","2","2","2","2","2","3","U",964,"36450","4","0880"
"15891","1901538.051.01","1901538.051","1901538","04","01","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",1,"1","70","1","1","2","2","3","2","2","3","3","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","3","2","1","2","1","2","2","1","1","1","1","1","2","2","1","1","1","2","2","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","1","2","2","","2","2","2","2","2","2","2","2","2","1","U",642,"36450","4","0880"
"15892","1901548.025.01","1901548.025","1901548","05","01","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",1,"2","39","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","1","1","3","2","2","2","2","2","2","1","1","1","1","1","1","2","9","9","9","1","3","9","9","9","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","3","U",193,"36460","4","0880"
"15893","1901548.049.02","1901548.049","1901548","03","02","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",1,"2","39","1","1","1","2","3","3","1","1","1","2","3","2","2","1","2","2","2","2","2","2","2","2","2","1","2","2","3","2","2","2","2","2","2","1","1","1","1","1","3","3","3","2","2","3","3","3","3","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","3","U",385,"36460","4","0880"
"15894","1901548.064.01","1901548.064","1901548","04","01","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",1,"1","32","1","1","1","1","3","3","1","1","1","3","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","1","1","1","1","1","9","9","9","9","9","9","9","9","9","9","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","3","1","2","1","2","2","2","2","2","2","2","2","2","2","2","U",578,"36460","4","0880"
"15895","1901555.078.01","1901555.078","1901555","04","01","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",4,"1","56","1","1","1","1","3","1","1","2","2","3","1","2","1","1","2","2","2","2","2","2","2","2","1","2","2","1","2","2","2","2","2","2","1","1","1","1","1","1","1","2","2","2","1","2","3","2","2","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","1","U",1329,"36470","4","0880"
"15896","1901557.018.01","1901557.018","1901557","01","01","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",3,"1","66","1","1","1","1","3","1","1","3","3","3","1","1","1","2","1","1","1","1","1","2","2","2","1","2","2","1","3","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","1","0","0","1","0","1","0","0","0","1","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","1","0","1","1","1","1","1","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","1","U",518,"36480","4","0880"
"15897","1901557.038.02","1901557.038","1901557","03","02","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",3,"2","36","1","1","1","1","3","1","1","1","1","3","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","0","0","0","0","0","1","0","1","0","1","0","0","1","1","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","1","U",518,"36480","4","0880"
"15898","1901557.060.02","1901557.060","1901557","04","02","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",3,"2","45","1","1","1","1","3","1","1","1","3","3","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","0","0","1","1","0","0","0","4","2","","2","","2","2","2","2","2","2","2","2","2","2","U",518,"36480","4","0880"
"15899","1901557.093.02","1901557.093","1901557","05","02","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",3,"2","62","1","1","1","1","3","1","1","1","1","3","1","2","1","2","2","2","1","2","2","2","2","2","2","2","2","3","3","2","2","2","2","2","2","1","2","2","2","2","2","","","","","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","3","U",518,"36480","4","0880"
"15900","1901559.028.01","1901559.028","1901559","02","01","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",4,"1","91","1","1","3","3","3","3","3","3","3","3","3","3","3","2","2","2","2","2","2","2","2","2","1","3","1","2","3","2","2","2","2","2","2","1","2","2","1","1","1","","","1","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","2","","2","","2","2","2","2","2","2","2","2","2","4","U",607,"36490","4","0880"
"15901","1901559.052.02","1901559.052","1901559","03","02","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",4,"2","53","1","1","1","1","3","1","1","1","1","3","1","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1","U",1214,"36490","4","0880"
"15902","1901559.073.01","1901559.073","1901559","04","01","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",4,"1","63","1","1","1","1","3","1","1","1","2","3","1","2","1","2","2","2","2","2","2","2","2","2","1","2","2","2","3","2","2","2","2","2","2","1","2","1","1","1","1","","2","1","1","2","","2","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","0","0","0","0","2","1","2","2","","2","2","2","2","2","2","2","2","2","2","U",607,"36490","4","0880"
"15903","1901559.097.02","1901559.097","1901559","05","02","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",4,"2","44","1","1","1","1","3","3","1","1","3","3","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","1","2","2","1","2","1","","","2","","1","","","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","2","U",607,"36490","4","0880"
"15904","1901560.006.02","1901560.006","1901560","01","02","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",4,"2","45","1","1","1","1","3","1","1","1","3","3","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","3","2","1","2","2","2","2","1","2","1","2","2","2","","2","","","2","","2","","","1","1","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","2","1","2","2","","2","2","2","2","2","2","2","2","2","1","U",637,"36500","4","0880"
"15905","1901560.032.02","1901560.032","1901560","02","02","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",4,"2","68","1","1","3","1","3","1","1","1","3","3","1","3","1","2","2","2","2","2","2","2","2","2","2","2","2","3","3","2","2","2","2","2","2","1","2","2","1","2","1","","","2","","2","","","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","2","U",955,"36500","4","0880"
"15906","1901560.056.02","1901560.056","1901560","03","02","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",4,"2","67","1","1","3","1","3","1","1","3","3","3","1","3","1","2","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","1","2","2","2","2","1","","","","","1","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","2","U",637,"36500","4","0880"
"15907","1901560.078.01","1901560.078","1901560","04","01","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",4,"2","58","1","1","3","1","3","1","1","1","1","3","1","1","1","2","2","2","2","2","2","2","2","2","2","3","2","2","3","2","2","2","2","2","2","1","2","1","1","1","2","","2","2","9","2","","2","2","9","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","1","U",637,"36500","4","0880"
"15908","1901564.008.01","1901564.008","1901564","01","01","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",2,"1","76","1","1","1","1","3","1","1","1","1","3","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","2","","2","","2","2","2","2","2","2","2","2","2","1","U",607,"36510","4","0880"
"15909","1901564.033.01","1901564.033","1901564","02","01","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",2,"2","61","1","1","3","2","3","2","2","1","3","3","2","3","2","2","1","1","2","2","2","2","2","2","1","1","1","3","3","2","2","2","2","2","1","1","1","2","2","2","1","3","","","","2","2","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","2","","1","2","2","2","2","2","2","2","2","2","2","3","U",910,"36510","4","0880"
"15910","1901564.057.02","1901564.057","1901564","03","02","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",2,"2","70","1","1","3","1","3","1","1","1","3","3","1","1","1","2","2","2","2","2","2","2","2","2","3","3","2","2","3","2","2","2","2","2","2","1","2","2","1","2","1","","","2","","1","","","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","3","U",607,"36510","4","0880"
"15911","1901564.087.03","1901564.087","1901564","05","03","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",2,"1","30","1","1","1","1","3","1","1","1","1","3","1","1","1","2","2","1","2","2","2","2","2","2","2","2","2","3","3","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","3","3","3","3","3","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","2","1","2","2","","2","2","2","2","2","2","2","2","2","2","U",910,"36510","4","0880"
"15912","1901569.040.01","1901569.040","1901569","02","01","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",2,"2","73","1","1","3","1","3","1","1","1","1","3","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","2","2","","","1","","2","","","1","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","2","","2","","2","2","2","2","2","2","2","2","2","3","U",621,"36520","4","0880"
"15913","1901569.074.01","1901569.074","1901569","03","01","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",2,"2","55","1","1","1","1","3","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","1","1","1","1","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","2","","2","","2","2","2","2","2","2","2","2","2","1","U",621,"36520","4","0880"
"15914","1901569.102.02","1901569.102","1901569","04","02","19","Nuevo Leon","019","San Pedro Garza Garcia","0001","65","San Pedro Garza Garcia","0421","01",0,"0","-",2,"1","30","1","1","1","1","3","1","1","1","1","3","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","1","3","2","2","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","2","","2","","2","2","2","2","2","2","2","2","2","1","U",621,"36520","4","0880"
