"","ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_1","BP1_6_2","BP1_6_3","BP1_6_4","BP1_6_5","BP1_6_6","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_8_1","BP1_8_2","BP1_8_3","BP1_8_4","BP1_8_5","BP1_9_1","BP1_9_2","BP1_9_3","BP1_9_4","BP1_9_5","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_3","BP3_4","BP3_5","BP3_6","BP4_1_1","BP4_1_2","BP4_1_3","BP4_1_4","BP4_1_5","BP4_1_6","BP4_1_7","BP4_1_8","BP4_1_9","BP5_1","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"12983","1511918.027","1511918.027.03","1511918","02","03","15","Mexico","058","Nezahualcoyotl","0001","28","Ciudad Nezahualcoyotl","0221","01",1,2,"-",5,"2","52","2","1","3","2","3","2","2","2","2","2","2","2","2","3","2","1","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","1","2","2","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","1",5381,"U","2","29540","0490"
"12984","1511918.043","1511918.043.01","1511918","03","01","15","Mexico","058","Nezahualcoyotl","0001","28","Ciudad Nezahualcoyotl","0221","01",0,0,"-",5,"2","68","2","2","2","2","3","2","2","2","2","2","2","2","2","3","1","1","1","1","2","1","2","2","2","1","1","1","2","2","2","2","2","2","2","2","2","1","1","1","","","2","2","1","","","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","2","1","2","2","","2","2","2","2","2","2","2","2","2","1",4036,"U","2","29540","0490"
"12985","1511918.059","1511918.059.01","1511918","04","01","15","Mexico","058","Nezahualcoyotl","0001","28","Ciudad Nezahualcoyotl","0221","01",0,0,"-",5,"2","96","1","1","3","3","3","1","3","3","3","3","3","3","3","1","2","2","2","2","2","2","2","2","3","3","3","3","3","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","7",1345,"U","2","29540","0490"
"12986","1511918.075","1511918.075.02","1511918","05","02","15","Mexico","058","Nezahualcoyotl","0001","28","Ciudad Nezahualcoyotl","0221","01",0,0,"-",5,"2","57","2","2","2","2","3","2","2","2","2","2","2","2","2","4","2","1","1","2","2","1","2","2","1","1","1","3","2","2","2","2","2","2","2","1","2","2","2","2","4","","","","","4","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","4","2","","2","","2","2","2","2","2","2","2","2","2","3",4036,"U","2","29540","0490"
"12987","1511920.029","1511920.029.04","1511920","04","04","15","Mexico","058","Nezahualcoyotl","0001","28","Ciudad Nezahualcoyotl","0221","01",0,0,"-",2,"1","30","2","1","1","2","3","2","2","2","2","2","1","2","1","1","1","1","1","2","2","1","2","2","1","2","2","1","2","1","2","2","2","2","2","1","1","1","1","1","2","2","2","1","1","2","2","2","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","1",6877,"U","3","29550","0500"
"12988","1511920.067","1511920.067.01","1511920","05","01","15","Mexico","058","Nezahualcoyotl","0001","28","Ciudad Nezahualcoyotl","0221","01",0,0,"-",2,"1","59","2","1","2","2","3","1","1","2","2","3","2","2","2","1","1","1","1","1","2","1","2","2","2","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","9","2","2","2","2","9","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","1",6877,"U","3","29550","0500"
"12989","1511920.096","1511920.096.01","1511920","01","01","15","Mexico","058","Nezahualcoyotl","0001","28","Ciudad Nezahualcoyotl","0221","01",0,0,"-",2,"1","50","2","1","1","2","3","2","2","2","2","2","2","2","2","4","1","1","1","1","1","1","2","2","1","1","1","3","3","2","2","2","2","2","2","1","1","1","1","1","4","4","4","4","4","4","4","4","4","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","4","2","","2","","2","2","2","2","2","2","2","2","2","1",1719,"U","3","29550","0500"
"12990","1511920.132","1511920.132.04","1511920","02","04","15","Mexico","058","Nezahualcoyotl","0001","28","Ciudad Nezahualcoyotl","0221","01",1,1,"-",2,"1","54","2","1","1","1","3","1","1","2","2","2","1","1","1","2","2","2","2","2","2","2","2","2","2","1","1","3","3","2","2","2","2","2","2","1","1","1","1","1","3","3","1","1","1","2","2","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","3",6877,"U","3","29550","0500"
"12991","1511920.166","1511920.166.03","1511920","03","03","15","Mexico","058","Nezahualcoyotl","0001","28","Ciudad Nezahualcoyotl","0221","01",0,0,"-",2,"1","83","1","1","3","3","3","3","3","3","3","2","2","3","3","2","2","2","2","2","2","2","2","2","3","3","3","3","2","2","2","2","2","2","2","1","1","1","1","1","1","9","9","9","9","1","9","9","9","9","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","","2","","2","2","2","2","2","2","2","2","2","3",6877,"U","3","29550","0500"
"12992","1511977.017","1511977.017.01","1511977","03","01","15","Mexico","058","Nezahualcoyotl","0001","28","Ciudad Nezahualcoyotl","0221","01",0,0,"-",1,"2","70","1","1","3","1","3","1","3","3","3","3","2","2","2","1","2","2","2","2","2","2","2","2","2","1","2","2","3","2","2","2","2","2","2","1","2","2","2","2","1","","","","","1","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","3",5259,"U","2","29560","0490"
"12993","1511977.042","1511977.042.02","1511977","04","02","15","Mexico","058","Nezahualcoyotl","0001","28","Ciudad Nezahualcoyotl","0221","01",0,0,"-",1,"2","75","2","1","1","1","3","1","1","3","3","3","1","1","3","4","2","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","2","2","1","","1","","","1","","1","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","1",3945,"U","2","29560","0490"
"12994","1511977.063","1511977.063.01","1511977","05","01","15","Mexico","058","Nezahualcoyotl","0001","28","Ciudad Nezahualcoyotl","0221","01",0,0,"-",1,"1","41","2","1","1","2","3","1","1","2","2","2","3","2","3","4","1","1","1","1","1","1","2","1","1","2","1","1","3","2","2","2","2","2","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","1","1","1","0","0","0","4","2","","2","","2","2","2","2","2","2","2","2","2","1",3945,"U","2","29560","0490"
"12995","1511977.088","1511977.088.01","1511977","01","01","15","Mexico","058","Nezahualcoyotl","0001","28","Ciudad Nezahualcoyotl","0221","01",0,0,"-",1,"2","24","2","1","1","2","3","1","1","2","2","2","1","1","1","1","1","1","1","1","1","1","2","1","1","2","1","1","2","2","2","2","2","2","2","1","1","1","1","1","3","3","3","2","1","3","3","3","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",1315,"U","2","29560","0490"
"12996","1511977.112","1511977.112.01","1511977","02","01","15","Mexico","058","Nezahualcoyotl","0001","28","Ciudad Nezahualcoyotl","0221","01",0,0,"-",1,"1","29","2","1","2","2","3","2","1","2","2","2","2","2","2","4","1","1","1","2","1","1","2","2","1","1","2","1","3","2","1","2","1","2","2","1","1","1","1","1","3","3","4","4","9","2","2","4","4","2","1","1","1","1","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","1","1","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","3",2630,"U","2","29560","0490"
"12997","1512038.022","1512038.022.01","1512038","02","01","15","Mexico","058","Nezahualcoyotl","0001","28","Ciudad Nezahualcoyotl","0221","01",0,0,"-",2,"1","73","2","1","3","2","3","2","3","2","2","2","3","3","3","4","1","1","1","1","1","1","2","2","2","2","2","3","3","2","2","2","2","2","2","1","2","1","1","1","2","","9","2","2","3","","9","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","0","0","1","0","0","1","1","1","1","1","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",5196,"U","2","29570","0490"
"12998","1512038.039","1512038.039.01","1512038","03","01","15","Mexico","058","Nezahualcoyotl","0001","28","Ciudad Nezahualcoyotl","0221","01",0,0,"-",2,"1","59","2","1","1","2","9","1","3","3","3","3","3","3","3","4","2","1","1","2","1","2","2","2","1","2","2","1","3","2","2","2","2","2","2","1","2","2","1","1","3","","","9","9","9","","","9","9","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","1",3897,"U","2","29570","0490"
"12999","1512038.075","1512038.075.02","1512038","05","02","15","Mexico","058","Nezahualcoyotl","0001","28","Ciudad Nezahualcoyotl","0221","01",0,0,"-",2,"2","54","2","1","1","2","3","2","1","2","2","2","2","2","2","3","2","1","1","2","2","2","2","2","2","2","2","3","3","2","2","2","2","2","2","1","1","1","1","1","2","2","1","1","1","2","3","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","2",6495,"U","2","29570","0490"
"13000","1512038.096","1512038.096.01","1512038","04","01","15","Mexico","058","Nezahualcoyotl","0001","28","Ciudad Nezahualcoyotl","0221","01",0,0,"-",2,"1","60","1","1","1","1","3","1","1","3","3","2","2","2","2","1","2","1","2","2","2","2","2","1","2","2","2","3","3","2","2","2","2","2","2","1","1","1","1","1","2","2","2","1","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","1","1","1","0","0","0","0","2","1","2","2","","2","2","2","2","2","2","2","2","2","1",1299,"U","2","29570","0490"
"13001","1512065.009","1512065.009.01","1512065","01","01","15","Mexico","058","Nezahualcoyotl","0001","28","Ciudad Nezahualcoyotl","0221","01",0,2,"-",4,"1","47","2","1","2","2","3","2","2","2","2","2","1","2","3","3","2","1","1","2","1","1","2","2","2","2","2","3","2","2","1","2","2","2","2","1","1","1","1","1","4","4","1","1","1","4","4","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","3","1","2","2","","2","2","2","2","2","2","2","2","2","1",3374,"U","2","29580","0490"
"13002","1512065.030","1512065.030.04","1512065","02","04","15","Mexico","058","Nezahualcoyotl","0001","28","Ciudad Nezahualcoyotl","0221","01",0,0,"-",4,"2","25","2","1","1","2","3","2","1","2","2","2","1","1","2","9","2","1","2","1","1","2","2","2","2","2","2","3","2","2","2","2","2","2","2","1","1","1","1","1","3","3","9","2","2","3","3","9","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","1","0","0","0","1","1","1","0","1","0","0","0","3","2","","2","","1","2","2","2","2","2","2","2","2","1",4499,"U","2","29580","0490"
"13003","1512065.044","1512065.044.01","1512065","03","01","15","Mexico","058","Nezahualcoyotl","0001","28","Ciudad Nezahualcoyotl","0221","01",0,0,"-",4,"1","71","1","1","3","1","3","1","1","1","3","3","1","1","3","1","2","2","2","2","2","1","9","9","2","2","2","3","2","2","2","2","2","2","2","1","2","1","1","1","2","","9","9","9","2","","9","9","9","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","3",3374,"U","2","29580","0490"
"13004","1512065.058","1512065.058.01","1512065","04","01","15","Mexico","058","Nezahualcoyotl","0001","28","Ciudad Nezahualcoyotl","0221","01",0,0,"-",4,"2","69","2","1","1","2","3","1","1","3","3","2","1","1","3","3","2","1","1","2","1","2","9","9","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","1","2","","","2","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","3",2249,"U","2","29580","0490"
"13005","1512065.073","1512065.073.03","1512065","05","03","15","Mexico","058","Nezahualcoyotl","0001","28","Ciudad Nezahualcoyotl","0221","01",0,0,"-",4,"2","23","2","1","1","2","3","1","1","2","2","2","1","2","2","3","1","1","1","1","1","2","2","1","2","1","1","3","2","2","2","2","1","2","2","1","1","1","1","1","3","2","2","3","2","2","3","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","1","0","0","0","0","1","0","0","1","1","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","2",3374,"U","2","29580","0490"
"13006","1512163.013","1512163.013.02","1512163","01","02","15","Mexico","058","Nezahualcoyotl","0001","28","Ciudad Nezahualcoyotl","0221","01",0,0,"-",3,"2","63","1","1","3","1","3","1","1","2","2","2","1","1","3","1","2","1","2","2","9","2","9","9","2","2","2","3","2","2","2","2","2","2","2","1","1","1","1","1","2","9","1","1","1","2","9","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","3",2640,"U","2","29590","0490"
"13007","1512163.030","1512163.030.04","1512163","02","04","15","Mexico","058","Nezahualcoyotl","0001","28","Ciudad Nezahualcoyotl","0221","01",0,0,"-",3,"1","25","2","2","2","2","3","2","2","2","2","2","2","2","2","3","1","1","1","1","1","2","2","1","2","1","2","3","2","2","2","2","2","2","1","2","2","1","1","2","","","2","2","","","","2","2","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","1",5280,"U","2","29590","0490"
"13008","1512163.069","1512163.069.01","1512163","04","01","15","Mexico","058","Nezahualcoyotl","0001","28","Ciudad Nezahualcoyotl","0221","01",0,0,"-",3,"1","54","2","1","2","2","3","2","1","2","2","2","1","1","3","9","2","1","1","2","1","2","2","2","2","2","2","3","2","2","2","2","2","2","2","1","1","1","1","1","3","4","2","2","2","3","4","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","1","0","0","0","1","0","1","0","1","0","0","0","2","1","2","2","","2","2","2","2","2","2","2","2","2","1",2640,"U","2","29590","0490"
"13009","1512163.085","1512163.085.04","1512163","05","04","15","Mexico","058","Nezahualcoyotl","0001","28","Ciudad Nezahualcoyotl","0221","01",0,0,"-",3,"1","30","1","1","3","1","1","1","2","2","2","2","9","2","1","2","1","1","1","2","2","2","2","1","2","2","2","3","2","2","2","2","2","2","2","1","2","1","1","1","2","","2","2","2","2","","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","2","2","","2","","2","2","2","2","2","2","2","2","2","2",5280,"U","2","29590","0490"
"13010","1512181.022","1512181.022.02","1512181","04","02","15","Mexico","058","Nezahualcoyotl","0001","28","Ciudad Nezahualcoyotl","0221","01",0,0,"-",4,"2","42","2","1","1","2","3","2","1","2","2","2","1","1","2","1","2","1","1","2","1","2","2","9","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","2","3","2","2","2","2","3","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","2","1","2","2","","2","2","2","2","2","2","2","2","2","1",2755,"U","3","29600","0500"
"13011","1512181.053","1512181.053.01","1512181","05","01","15","Mexico","058","Nezahualcoyotl","0001","28","Ciudad Nezahualcoyotl","0221","01",0,0,"-",4,"1","70","2","1","3","2","3","3","3","2","2","3","1","1","3","3","2","1","1","2","1","1","9","9","2","2","2","3","2","2","2","2","2","2","2","1","1","1","1","1","3","3","9","2","2","3","3","9","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","0","0","0","0","1","0","1","0","1","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","4",1378,"U","3","29600","0500"
"13012","1512181.077","1512181.077.02","1512181","01","02","15","Mexico","058","Nezahualcoyotl","0001","28","Ciudad Nezahualcoyotl","0221","01",0,0,"-",4,"2","59","2","2","3","2","3","2","2","2","2","2","1","2","2","3","2","1","1","2","1","1","9","9","2","1","1","3","2","2","2","2","2","2","2","1","1","1","1","1","4","9","1","1","1","4","9","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","3","2","","2","","2","2","2","2","2","2","2","2","2","3",2755,"U","3","29600","0500"
