"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVEGEO","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","CVE_LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_01","BP1_6_02","BP1_6_03","BP1_6_04","BP1_6_05","BP1_6_06","BP1_6_07","BP1_6_08","BP1_6_09","BP1_6_10","BP1_6_11","BP1_6_12","BP1_6_13","BP1_6_99","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_7_6","BP1_8_1","BP1_9_1","BP1_8_2","BP1_9_2","BP1_8_3","BP1_9_3","BP1_8_4","BP1_9_4","BP1_8_5","BP1_9_5","BP1_8_6","BP1_9_6","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_2A","BP4_1_1","BP4_1_2","BP4_1_3","BP4_2","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"0300416.0009.05","0300416.0009.05.01","0300416","05","01","030030001","03","BAJA CALIFORNIA SUR","003","LA PAZ","0001","04","LA PAZ","0126","01","0","0","-","1","1","49","2","1","1","2","3","3","1","2","2","3","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","3","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","1","2","3","2","3","2","1","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","1","0","1","1","1","1","1","1","1","0","0","0","3","2","2","2","2","2","355","1773","U","3","00185","0012"
"0300416.0056.04","0300416.0056.04.02","0300416","04","02","030030001","03","BAJA CALIFORNIA SUR","003","LA PAZ","0001","04","LA PAZ","0126","01","0","0","-","1","2","23","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","2","2","2","2","2","3","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","2","1","2","2","2","2","2","2","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","1","0","1","0","0","1","1","0","0","0","2","2","2","2","2","2","355","709","U","3","00185","0012"
"0300416.0097.01","0300416.0097.01.01","0300416","01","01","030030001","03","BAJA CALIFORNIA SUR","003","LA PAZ","0001","04","LA PAZ","0126","01","0","0","-","1","1","32","1","1","2","2","3","1","1","1","1","2","2","1","1","3","2","2","2","2","2","1","2","2","2","2","2","2","3","0","0","1","0","0","1","0","0","0","0","1","0","0","0","1","1","1","1","1","1","4","3","4","4","4","3","2","2","1","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","4","1","3","3","4","1","355","709","U","3","00185","0012"
"0300416.0121.02","0300416.0121.02.02","0300416","02","02","030030001","03","BAJA CALIFORNIA SUR","003","LA PAZ","0001","04","LA PAZ","0126","01","0","0","-","1","2","34","2","1","1","2","3","3","1","1","1","3","1","2","1","4","1","1","2","2","1","2","1","2","2","2","1","2","3","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","1","1","1","2","1","2","2","4","4","2","2","1","1","","","1","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","1","1","1","0","1","0","0","0","4","2","2","3","3","2","355","709","U","3","00185","0012"
"0300416.0126.03","0300416.0126.03.02","0300416","03","02","030030001","03","BAJA CALIFORNIA SUR","003","LA PAZ","0001","04","LA PAZ","0126","01","0","0","-","1","2","37","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","1","2","2","2","2","2","2","2","2","1","2","3","1","0","1","0","1","0","0","0","0","0","0","0","0","0","2","2","2","1","2","1","","","","","","","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","1","1","1","0","1","1","0","1","1","0","0","0","2","2","2","2","2","2","355","709","U","3","00185","0012"
"0300423.0021.05","0300423.0021.05.01","0300423","05","01","030030001","03","BAJA CALIFORNIA SUR","003","LA PAZ","0001","04","LA PAZ","0126","01","0","0","-","1","2","40","2","2","1","2","3","2","2","1","3","2","1","1","3","4","1","1","2","1","2","1","2","1","1","1","1","1","3","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","1","1","3","3","1","1","9","9","1","1","9","9","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","2","2","4","4","4","1","429","857","U","2","00186","0013"
"0300423.0032.04","0300423.0032.04.01","0300423","04","01","030030001","03","BAJA CALIFORNIA SUR","003","LA PAZ","0001","04","LA PAZ","0126","01","0","0","-","1","2","70","2","1","3","2","3","3","1","2","2","1","2","3","3","1","2","2","2","2","1","2","2","2","1","1","2","2","3","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","2","1","1","1","1","3","2","","","1","1","1","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","1","1","1","1","1","0","0","0","3","2","2","2","4","2","429","1714","U","2","00186","0013"
"0300423.0074.03","0300423.0074.03.02","0300423","03","02","030030001","03","BAJA CALIFORNIA SUR","003","LA PAZ","0001","04","LA PAZ","0126","01","0","0","-","1","2","68","2","1","3","2","3","3","3","2","2","3","2","1","3","4","2","2","2","2","2","2","2","2","2","2","2","3","3","0","0","0","0","0","1","1","1","0","0","0","0","0","0","2","2","2","1","2","2","","","","","","","1","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","1","3","3","3","2","429","1286","U","2","00186","0013"
"0300423.0107.02","0300423.0107.02.06","0300423","02","06","030030001","03","BAJA CALIFORNIA SUR","003","LA PAZ","0001","04","LA PAZ","0126","01","0","0","-","1","2","22","2","2","3","2","1","1","1","2","2","2","1","1","2","4","1","1","2","1","2","2","2","2","1","2","2","1","3","0","0","0","0","0","1","0","1","0","0","1","0","0","0","1","1","1","1","1","1","4","4","4","4","2","3","3","3","1","2","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","1","0","1","1","1","1","0","1","1","1","1","1","0","0","0","4","2","3","4","4","2","429","2571","U","2","00186","0013"
"0300423.0175.01","0300423.0175.01.01","0300423","01","01","030030001","03","BAJA CALIFORNIA SUR","003","LA PAZ","0001","04","LA PAZ","0126","01","0","0","-","1","2","30","1","1","1","1","3","1","3","1","1","3","1","1","3","1","2","1","1","2","1","2","2","2","2","2","2","2","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2","3","3","3","4","4","1","1","1","1","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","2","2","2","2","2","2","429","429","U","2","00186","0013"
"0300433.0003.51","0300433.0003.51.03","0300433","51","03","030030001","03","BAJA CALIFORNIA SUR","003","LA PAZ","0001","04","LA PAZ","0126","01","1","1","-","4","2","38","1","1","1","1","3","1","1","1","1","3","1","1","1","3","2","2","2","2","2","2","2","2","2","2","2","2","3","0","0","1","0","0","0","0","1","0","0","1","0","0","0","2","2","2","1","2","1","","","","","","","2","3","","","2","3","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0","1","1","0","0","1","0","0","0","4","1","3","3","3","2","432","865","U","4","00187","0011"
"0300433.0032.52","0300433.0032.52.01","0300433","52","01","030030001","03","BAJA CALIFORNIA SUR","003","LA PAZ","0001","04","LA PAZ","0126","01","0","0","-","4","1","21","2","1","3","2","2","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","1","2","2","3","0","1","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","0","0","3","2","2","2","2","2","432","432","U","4","00187","0011"
"0300433.0066.54","0300433.0066.54.02","0300433","54","02","030030001","03","BAJA CALIFORNIA SUR","003","LA PAZ","0001","04","LA PAZ","0126","01","0","0","-","4","2","36","1","1","1","1","3","1","1","1","1","3","1","1","1","2","2","2","2","2","2","1","2","2","2","2","2","2","3","0","0","1","0","1","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","2","1","2","2","2","2","432","865","U","4","00187","0011"
"0300433.0094.55","0300433.0094.55.02","0300433","55","02","030030001","03","BAJA CALIFORNIA SUR","003","LA PAZ","0001","04","LA PAZ","0126","01","0","0","-","4","2","39","1","1","1","1","3","1","1","1","1","1","1","1","1","4","1","1","2","1","1","1","2","2","1","1","1","1","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","3","3","3","3","3","3","2","3","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","3","2","3","3","3","2","432","865","U","4","00187","0011"
"0300439.0032.05","0300439.0032.05.03","0300439","05","03","030030001","03","BAJA CALIFORNIA SUR","003","LA PAZ","0001","04","LA PAZ","0126","01","0","0","-","2","2","29","2","1","2","2","3","3","1","1","2","2","3","2","1","3","1","1","1","2","1","1","2","2","1","1","1","1","3","0","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2","2","2","3","1","1","1","1","1","1","2","3","1","1","1","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","1","0","1","0","1","1","1","1","1","0","0","0","4","1","3","3","4","2","359","1077","U","3","00188","0012"
"0300439.0062.03","0300439.0062.03.01","0300439","03","01","030030001","03","BAJA CALIFORNIA SUR","003","LA PAZ","0001","04","LA PAZ","0126","01","0","0","-","2","1","47","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","1","2","2","2","1","1","2","2","3","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","1","2","1","2","1","2","1","2","1","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","3","2","2","2","2","2","359","1077","U","3","00188","0012"
"0300439.0078.02","0300439.0078.02.02","0300439","02","02","030030001","03","BAJA CALIFORNIA SUR","003","LA PAZ","0001","04","LA PAZ","0126","01","0","0","-","2","2","36","1","1","2","2","3","3","2","2","2","1","2","2","3","4","1","1","1","2","1","1","2","2","1","1","1","1","3","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","1","1","0","0","1","0","1","0","0","1","1","0","0","0","3","2","3","3","3","2","359","1077","U","3","00188","0012"
"0300439.0104.04","0300439.0104.04.02","0300439","04","02","030030001","03","BAJA CALIFORNIA SUR","003","LA PAZ","0001","04","LA PAZ","0126","01","0","0","-","2","2","30","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","1","1","2","1","2","2","2","2","1","2","1","3","0","0","1","0","1","1","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2","4","2","4","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","1","0","1","1","0","0","1","0","0","0","2","1","2","2","2","2","359","718","U","3","00188","0012"
"0300449.0024.55","0300449.0024.55.01","0300449","55","01","030030001","03","BAJA CALIFORNIA SUR","003","LA PAZ","0001","04","LA PAZ","0126","01","0","0","-","5","1","41","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","2","2","1","2","3","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","2","1","3","3","2","3","1","1","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","0","0","1","1","0","1","0","0","0","1","0","0","0","3","1","2","4","4","2","210","210","U","3","00189","0012"
"0300449.0037.51","0300449.0037.51.01","0300449","51","01","030030001","03","BAJA CALIFORNIA SUR","003","LA PAZ","0001","04","LA PAZ","0126","01","0","0","-","5","2","32","1","2","3","2","3","3","1","1","2","1","1","1","1","1","2","2","2","1","2","2","2","2","2","2","2","2","3","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","2","2","3","3","3","2","210","210","U","3","00189","0012"
"0300449.0061.53","0300449.0061.53.02","0300449","53","02","030030001","03","BAJA CALIFORNIA SUR","003","LA PAZ","0001","04","LA PAZ","0126","01","0","0","-","5","2","28","1","1","1","1","1","3","1","2","2","3","1","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","3","0","1","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","2","2","2","2","2","2","1","1","9","9","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","0","0","1","0","0","1","0","1","0","0","0","1","0","0","0","3","2","3","3","3","2","210","421","U","3","00189","0012"
"0300459.0010.51","0300459.0010.51.01","0300459","51","01","030030001","03","BAJA CALIFORNIA SUR","003","LA PAZ","0001","04","LA PAZ","0126","01","0","0","-","5","1","54","2","2","2","2","3","2","2","2","2","2","2","2","2","4","1","1","1","2","2","2","2","2","2","2","2","2","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","9","9","9","9","9","9","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","4","2","4","4","4","2","233","233","U","3","00190","0012"
"0300459.0054.53","0300459.0054.53.04","0300459","53","04","030030001","03","BAJA CALIFORNIA SUR","003","LA PAZ","0001","04","LA PAZ","0126","01","0","0","-","5","1","20","1","1","3","1","1","3","1","1","3","3","1","1","3","1","2","2","2","2","2","2","2","2","2","2","2","2","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2","2","3","3","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","1","0","1","0","0","0","1","0","0","0","3","2","2","2","2","2","233","932","U","3","00190","0012"
"0300459.0067.54","0300459.0067.54.01","0300459","54","01","030030001","03","BAJA CALIFORNIA SUR","003","LA PAZ","0001","04","LA PAZ","0126","01","0","0","-","5","2","56","1","1","1","1","3","1","2","2","2","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","3","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","2","1","2","2","2","2","233","233","U","3","00190","0012"
"0300487.0029.51","0300487.0029.51.02","0300487","51","02","030030001","03","BAJA CALIFORNIA SUR","003","LA PAZ","0001","04","LA PAZ","0126","01","0","0","-","4","2","44","2","1","1","2","3","2","2","2","2","2","2","2","2","4","2","2","2","2","2","2","2","2","2","1","2","1","3","0","0","1","0","0","0","0","0","1","0","1","0","0","0","1","1","1","1","1","1","3","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","1","1","1","0","1","0","1","1","1","0","0","0","4","1","2","2","2","2","404","808","U","3","00191","0012"
"0300487.0068.54","0300487.0068.54.02","0300487","54","02","030030001","03","BAJA CALIFORNIA SUR","003","LA PAZ","0001","04","LA PAZ","0126","01","0","1","-","4","2","28","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","3","1","0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","1","1","1","1","2","4","1","1","2","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","2","1","4","4","2","2","404","808","U","3","00191","0012"
"0300487.0098.55","0300487.0098.55.01","0300487","55","01","030030001","03","BAJA CALIFORNIA SUR","003","LA PAZ","0001","04","LA PAZ","0126","01","0","0","-","4","2","30","2","2","2","2","3","2","2","2","2","2","2","2","2","4","2","2","2","2","2","1","2","2","2","2","2","2","3","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","1","1","3","2","3","3","3","2","3","4","3","4","3","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","4","2","4","4","4","2","404","404","U","3","00191","0012"
"0300487.0117.52","0300487.0117.52.01","0300487","52","01","030030001","03","BAJA CALIFORNIA SUR","003","LA PAZ","0001","04","LA PAZ","0126","01","0","0","-","4","1","38","2","1","1","2","3","3","1","2","2","3","1","1","1","4","2","1","1","2","1","1","1","1","2","2","2","2","3","1","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","4","4","4","4","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0","1","0","1","0","1","0","0","0","0","0","4","1","4","4","4","2","404","808","U","3","00191","0012"
"0300487.0146.53","0300487.0146.53.01","0300487","53","01","030030001","03","BAJA CALIFORNIA SUR","003","LA PAZ","0001","04","LA PAZ","0126","01","0","0","-","4","2","42","2","1","1","2","3","2","1","2","2","2","1","1","3","3","1","1","1","2","2","1","2","2","1","1","2","3","3","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","1","1","1","1","1","3","3","3","3","1","1","1","1","1","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","1","0","0","0","1","1","1","0","0","0","4","2","2","4","4","2","404","808","U","3","00191","0012"
"0300502.0009.01","0300502.0009.01.02","0300502","01","02","030030001","03","BAJA CALIFORNIA SUR","003","LA PAZ","0001","04","LA PAZ","0126","01","0","0","-","3","2","46","2","1","1","2","3","1","1","1","1","3","2","1","3","3","2","1","2","2","1","2","2","2","2","2","2","2","2","0","0","1","0","1","0","0","0","1","0","0","0","0","0","2","2","1","1","1","1","","","","","2","2","1","1","1","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","1","0","1","0","0","0","1","0","0","0","3","2","2","3","3","2","426","852","U","4","00192","0011"
