"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVEGEO","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","CVE_LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_1","BP1_6_2","BP1_6_3","BP1_6_4","BP1_6_5","BP1_6_6","BP1_6_7","BP1_6_8","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_7_6","BP1_8_1","BP1_9_1","BP1_8_2","BP1_9_2","BP1_8_3","BP1_9_3","BP1_8_4","BP1_9_4","BP1_8_5","BP1_9_5","BP1_8_6","BP1_9_6","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_2A","BP3_3","BP3_4","BP3_5","BP3_6","BP4_1_1","BP4_1_2","BP4_1_3","BP4_1_4","BP4_1_5","BP4_1_6","BP4_1_7","BP4_1_8","BP4_1_9","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"1508551.0057.02","1508551.0057.02.04","1508551","02","04","150330001","15","MEXICO","033","ECATEPEC DE MORELOS","0001","27","ECATEPEC DE MORELOS","0425","01","0","0","-","1","2","21","2","2","3","2","1","1","1","2","2","2","1","1","2","4","1","1","1","1","1","1","1","2","1","2","2","1","2","2","2","1","1","2","1","2","2","1","1","1","1","1","1","4","4","4","4","2","2","1","1","1","1","1","1","1","0","1","1","0","1","0","0","1","1","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","3","2","2","","1","1","1","2","2","1","2","2","1","2","2","1746","5237","U","3","02836","2817"
"1508551.0092.03","1508551.0092.03.01","1508551","03","01","150330001","15","MEXICO","033","ECATEPEC DE MORELOS","0001","27","ECATEPEC DE MORELOS","0425","01","0","0","-","1","1","32","2","1","1","1","3","1","1","2","2","2","1","1","1","3","1","1","1","1","2","2","2","1","1","1","2","1","2","2","1","2","2","2","2","1","2","1","2","1","1","2","2","3","3","","","3","2","2","4","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","1","1","0","0","0","1","0","1","0","1","0","1","0","0","0","4","2","1","2","2","","2","2","2","2","2","2","2","2","2","1746","3492","U","3","02836","2817"
"1508551.0134.04","1508551.0134.04.01","1508551","04","01","150330001","15","MEXICO","033","ECATEPEC DE MORELOS","0001","27","ECATEPEC DE MORELOS","0425","01","0","0","-","1","2","51","2","1","1","2","3","2","2","2","2","2","1","2","2","3","2","1","2","2","1","2","2","2","2","2","2","1","2","2","2","2","1","2","2","2","2","2","1","1","1","1","1","","","4","3","2","2","2","2","3","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","0","1","0","1","1","0","1","1","0","0","0","4","2","1","2","2","","2","2","2","2","2","2","2","2","2","1746","1746","U","3","02836","2817"
"1508551.0169.05","1508551.0169.05.01","1508551","05","01","150330001","15","MEXICO","033","ECATEPEC DE MORELOS","0001","27","ECATEPEC DE MORELOS","0425","01","0","0","-","1","1","63","1","1","3","2","3","2","2","2","2","2","2","2","2","1","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","4","4","3","4","3","3","2","2","2","3","1","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","4","2","1","2","2","","2","2","2","2","2","2","2","2","2","1746","1746","U","3","02836","2817"
"1508610.0045.03","1508610.0045.03.02","1508610","03","02","150330001","15","MEXICO","033","ECATEPEC DE MORELOS","0001","27","ECATEPEC DE MORELOS","0425","01","0","0","-","1","2","65","2","2","3","2","3","2","2","2","2","2","2","2","3","3","1","1","1","2","2","2","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","1","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","1","2","","2","","2","2","2","2","2","2","2","2","2","2118","6355","U","3","02821","2817"
"1508610.0064.01","1508610.0064.01.03","1508610","01","03","150330001","15","MEXICO","033","ECATEPEC DE MORELOS","0001","27","ECATEPEC DE MORELOS","0425","01","0","0","-","1","2","68","2","2","3","2","3","2","2","2","3","2","2","2","2","4","1","1","1","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","2","","","","","4","4","4","4","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","0","1","0","1","1","1","1","1","0","0","0","4","2","2","","2","","2","2","2","2","2","2","2","2","2","2118","6355","U","3","02821","2817"
"1508610.0084.02","1508610.0084.02.01","1508610","02","01","150330001","15","MEXICO","033","ECATEPEC DE MORELOS","0001","27","ECATEPEC DE MORELOS","0425","01","0","0","-","1","2","61","2","1","1","2","3","2","2","2","2","2","2","2","2","3","2","2","1","2","2","2","2","2","1","1","3","1","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","3","4","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","1","0","1","0","1","1","1","1","1","0","0","0","4","2","2","","2","","2","2","2","2","2","2","2","2","2","2118","8473","U","3","02821","2817"
"1508610.0092.04","1508610.0092.04.01","1508610","04","01","150330001","15","MEXICO","033","ECATEPEC DE MORELOS","0001","27","ECATEPEC DE MORELOS","0425","01","0","0","-","1","2","40","2","1","1","2","3","2","2","2","2","2","1","2","2","3","2","1","1","1","1","1","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","3","2","3","2","2","2","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","1","0","0","0","1","0","1","1","1","0","0","0","3","2","2","","2","","2","2","2","2","2","2","2","2","2","2118","2118","U","3","02821","2817"
"1508624.0018.51","1508624.0018.51.02","1508624","51","02","150330001","15","MEXICO","033","ECATEPEC DE MORELOS","0001","27","ECATEPEC DE MORELOS","0425","01","0","0","-","5","2","69","2","2","3","2","3","2","3","3","3","2","1","2","3","3","1","1","1","1","1","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","2","2","2","2","2","2","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","0","1","0","1","1","1","0","0","0","0","0","3","2","2","","2","","2","2","2","2","2","2","2","2","2","1443","7217","U","2","02816","2787"
"1508624.0041.52","1508624.0041.52.01","1508624","52","01","150330001","15","MEXICO","033","ECATEPEC DE MORELOS","0001","27","ECATEPEC DE MORELOS","0425","01","0","0","-","5","1","73","2","2","3","2","3","3","1","1","3","2","2","2","3","3","2","1","1","2","1","1","2","2","1","1","1","1","2","1","1","2","2","2","2","2","2","1","1","1","1","2","1","4","4","3","3","1","1","1","1","","","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","1","0","1","1","1","1","1","0","0","0","4","2","1","2","1","2","2","2","2","2","2","2","2","2","2","1443","2887","U","2","02816","2787"
"1508624.0046.54","1508624.0046.54.02","1508624","54","02","150330001","15","MEXICO","033","ECATEPEC DE MORELOS","0001","27","ECATEPEC DE MORELOS","0425","01","0","0","-","5","2","44","2","1","2","2","3","2","2","2","2","2","2","2","2","3","1","1","2","2","2","1","2","2","1","1","1","1","2","1","2","2","2","2","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","","","","","1","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","0","0","1","0","1","1","1","1","1","0","0","0","4","2","1","2","2","","2","2","2","2","2","2","2","2","2","1443","4330","U","2","02816","2787"
"1508624.0072.55","1508624.0072.55.01","1508624","55","01","150330001","15","MEXICO","033","ECATEPEC DE MORELOS","0001","27","ECATEPEC DE MORELOS","0425","01","0","0","-","5","1","33","2","1","1","2","3","1","2","2","2","2","1","1","1","3","2","2","2","2","2","1","2","2","2","1","2","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","3","3","3","3","1","2","1","2","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","1","0","1","1","1","1","1","0","0","0","4","2","2","","2","","2","2","2","2","2","2","2","2","2","1443","2887","U","2","02816","2787"
"1508663.0002.54","1508663.0002.54.01","1508663","54","01","150330001","15","MEXICO","033","ECATEPEC DE MORELOS","0001","27","ECATEPEC DE MORELOS","0425","01","0","0","-","3","1","77","2","1","2","2","3","1","1","2","2","2","1","2","3","4","1","2","1","2","2","2","2","2","1","2","1","1","2","2","2","2","2","2","2","2","2","1","2","1","1","2","2","2","3","","","4","3","3","2","","","","","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","4","2","2","","2","","2","2","2","2","2","2","2","2","2","1960","1960","U","2","02795","2787"
"1508663.0027.55","1508663.0027.55.01","1508663","55","01","150330001","15","MEXICO","033","ECATEPEC DE MORELOS","0001","27","ECATEPEC DE MORELOS","0425","01","0","0","-","3","1","42","2","1","1","2","3","1","1","1","2","2","1","2","1","1","1","2","2","2","1","2","2","2","2","1","2","1","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","1","3","2","2","1","1","2","2","","","3","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","0","1","0","0","0","1","1","0","1","1","0","0","0","4","2","2","","2","","2","2","2","2","2","2","2","2","2","1960","7840","U","2","02795","2787"
"1508663.0082.51","1508663.0082.51.01","1508663","51","01","150330001","15","MEXICO","033","ECATEPEC DE MORELOS","0001","27","ECATEPEC DE MORELOS","0425","01","0","1","-","3","2","68","1","1","1","2","3","1","1","2","2","2","1","1","2","3","2","2","2","2","2","2","2","2","1","1","2","1","2","2","2","2","2","2","2","2","2","1","1","1","1","2","2","3","4","3","3","2","2","2","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","1","0","0","1","0","0","0","4","1","2","","2","","2","2","2","1","2","2","2","2","2","1960","1960","U","2","02795","2787"
"1508663.0107.52","1508663.0107.52.01","1508663","52","01","150330001","15","MEXICO","033","ECATEPEC DE MORELOS","0001","27","ECATEPEC DE MORELOS","0425","01","0","1","-","3","2","60","2","2","3","2","3","2","1","2","2","2","1","2","2","4","1","1","1","2","1","2","2","2","1","1","1","1","2","2","2","2","2","2","2","1","2","1","1","1","1","1","1","4","4","4","4","4","4","3","3","3","3","3","3","1","0","1","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","1","1","0","1","0","1","1","1","0","0","0","0","0","4","2","2","","1","2","2","2","2","2","2","2","2","2","2","1960","1960","U","2","02795","2787"
"1508671.0012.01","1508671.0012.01.02","1508671","01","02","150330001","15","MEXICO","033","ECATEPEC DE MORELOS","0001","27","ECATEPEC DE MORELOS","0425","01","0","0","-","2","2","28","2","2","2","2","3","1","1","1","2","2","1","2","2","2","1","1","1","2","1","2","2","2","1","1","1","1","2","1","2","2","2","2","2","2","2","1","1","1","1","2","1","3","3","2","3","2","1","1","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","0","0","0","1","1","1","1","1","0","0","0","3","2","2","","2","","2","2","2","2","2","2","2","2","2","1558","3116","U","3","02840","2817"
"1508671.0054.03","1508671.0054.03.01","1508671","03","01","150330001","15","MEXICO","033","ECATEPEC DE MORELOS","0001","27","ECATEPEC DE MORELOS","0425","01","0","0","-","2","1","27","2","1","1","2","3","1","1","2","2","2","2","2","1","3","2","1","1","2","2","2","2","2","1","1","2","1","2","2","1","2","2","2","2","2","2","1","1","1","1","1","1","3","4","3","3","1","1","1","1","2","2","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","1","0","1","0","1","1","1","0","1","0","0","0","3","2","2","","2","","2","2","2","2","2","2","2","2","2","1558","3116","U","3","02840","2817"
"1508671.0079.04","1508671.0079.04.05","1508671","04","05","150330001","15","MEXICO","033","ECATEPEC DE MORELOS","0001","27","ECATEPEC DE MORELOS","0425","01","0","0","-","2","2","18","2","1","3","2","1","2","1","2","2","2","2","2","2","3","1","1","1","2","2","1","2","1","1","1","1","1","2","2","1","2","2","2","2","2","2","1","1","1","1","1","1","3","2","3","3","2","2","2","2","2","2","2","2","1","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","1","0","1","1","1","1","1","0","0","0","4","2","2","","2","","2","2","2","2","2","2","2","2","2","1558","7789","U","3","02840","2817"
"1508671.0103.05","1508671.0103.05.01","1508671","05","01","150330001","15","MEXICO","033","ECATEPEC DE MORELOS","0001","27","ECATEPEC DE MORELOS","0425","01","0","0","-","2","2","68","2","1","3","2","3","2","2","3","3","2","3","2","2","3","1","1","1","1","2","1","2","2","2","1","2","1","2","2","1","2","2","2","2","2","2","1","2","1","1","2","1","2","4","","","1","1","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","0","1","0","1","0","1","0","0","0","0","0","4","2","2","","2","","2","2","2","2","2","2","2","2","2","1558","4674","U","3","02840","2817"
"1508698.0006.51","1508698.0006.51.02","1508698","51","02","150330001","15","MEXICO","033","ECATEPEC DE MORELOS","0001","27","ECATEPEC DE MORELOS","0425","01","0","1","-","5","1","51","1","1","1","1","3","1","1","1","1","2","1","1","1","1","2","2","2","2","2","2","2","2","2","1","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","2","2","1","2","2","","2","2","2","2","2","2","2","2","2","1913","5739","U","3","02826","2817"
"1508698.0035.52","1508698.0035.52.02","1508698","52","02","150330001","15","MEXICO","033","ECATEPEC DE MORELOS","0001","27","ECATEPEC DE MORELOS","0425","01","0","0","-","5","2","44","2","1","1","2","3","2","1","2","2","2","2","2","2","4","2","2","1","2","2","1","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","","","","","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","1","1","0","0","0","1","1","0","1","1","0","0","0","4","2","2","","2","","2","2","2","2","2","2","2","2","2","1913","7652","U","3","02826","2817"
"1508698.0088.54","1508698.0088.54.03","1508698","54","03","150330001","15","MEXICO","033","ECATEPEC DE MORELOS","0001","27","ECATEPEC DE MORELOS","0425","01","0","0","-","5","1","52","2","1","1","1","3","1","1","1","2","2","1","2","3","3","1","1","1","1","2","2","2","2","1","1","1","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","1","0","1","0","0","1","0","1","1","1","1","1","0","0","0","3","2","1","2","2","","2","2","2","2","2","2","2","2","2","1913","5739","U","3","02826","2817"
"1508698.0111.55","1508698.0111.55.01","1508698","55","01","150330001","15","MEXICO","033","ECATEPEC DE MORELOS","0001","27","ECATEPEC DE MORELOS","0425","01","0","0","-","5","2","32","2","1","1","2","3","2","1","1","2","3","1","2","1","3","2","1","2","2","1","1","2","1","2","2","2","1","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","4","4","4","4","4","4","4","4","4","4","4","4","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","1","1","0","1","0","1","1","0","0","0","0","4","2","2","","2","","1","2","2","2","2","2","2","2","2","1913","3826","U","3","02826","2817"
"1508729.0009.01","1508729.0009.01.05","1508729","01","05","150330001","15","MEXICO","033","ECATEPEC DE MORELOS","0001","27","ECATEPEC DE MORELOS","0425","01","0","0","-","1","2","21","2","1","1","2","1","2","1","2","2","2","2","1","2","3","1","1","1","2","2","2","2","2","1","1","1","1","2","2","2","2","2","2","1","2","2","2","2","1","1","2","2","","","","","2","2","1","2","","","","","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","1","0","1","1","1","1","1","0","0","0","4","2","2","","1","1","1","2","2","2","2","2","2","2","2","1938","9690","U","2","02797","2787"
"1508729.0029.02","1508729.0029.02.01","1508729","02","01","150330001","15","MEXICO","033","ECATEPEC DE MORELOS","0001","27","ECATEPEC DE MORELOS","0425","01","0","0","-","1","1","73","2","2","3","2","3","2","2","2","2","1","1","2","2","3","1","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","2","2","2","2","2","1","1","1","2","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","1","0","1","1","1","1","1","0","0","0","2","2","2","","2","","2","2","2","2","2","2","2","2","2","1938","1938","U","2","02797","2787"
"1508729.0051.03","1508729.0051.03.03","1508729","03","03","150330001","15","MEXICO","033","ECATEPEC DE MORELOS","0001","27","ECATEPEC DE MORELOS","0425","01","0","0","-","1","1","39","1","1","1","2","3","1","2","2","2","2","1","1","3","1","2","2","2","2","2","1","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","2","2","2","2","2","2","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","0","0","0","1","0","1","0","0","1","0","0","0","0","3","2","2","","2","","2","2","2","2","2","2","2","2","2","1938","5814","U","2","02797","2787"
