"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","ID_VIVT","ID_PERT","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","SEXO","EDAD","BP1_1","BP1_2_01","BP1_2_02","BP1_2_03","BP1_2_04","BP1_2_05","BP1_2_06","BP1_2_07","BP1_2_08","BP1_2_09","BP1_2_10","BP1_2_11","BP1_2_12","BP1_3","BP1_4_1","BP1_4_2","BP1_4_3","BP1_4_4","BP1_4_5","BP1_4_6","BP1_4_7","BP1_4_8","BP1_5_1","BP1_5_2","BP1_5_3","BP1_5_4","BP1_5_5","BP1_6_1","BP1_6_2","BP1_6_3","BP1_6_4","BP1_6_5","BP1_6_6","BP1_6_7","BP1_6_8","BP1_7_1","BP1_7_2","BP1_7_3","BP1_7_4","BP1_7_5","BP1_7_6","BP1_8_1","BP1_9_1","BP1_8_2","BP1_9_2","BP1_8_3","BP1_9_3","BP1_8_4","BP1_9_4","BP1_8_5","BP1_9_5","BP1_8_6","BP1_9_6","BP2_1","BP2_2_01","BP2_2_02","BP2_2_03","BP2_2_04","BP2_2_05","BP2_2_06","BP2_2_07","BP2_2_08","BP2_2_09","BP2_2_10","BP2_2_11","BP2_2_12","BP2_2_13","BP2_2_14","BP2_2_15","BP2_2_16","BP2_2_17","BP2_2_18","BP2_3_1","BP2_3_2","BP2_3_3","BP2_3_4","BP2_3_5","BP2_3_6","BP2_3_7","BP2_4_01","BP2_4_02","BP2_4_03","BP2_4_04","BP2_4_05","BP2_4_06","BP2_4_07","BP2_4_08","BP2_4_09","BP2_4_10","BP2_4_11","BP3_1_01","BP3_1_02","BP3_1_03","BP3_1_04","BP3_1_05","BP3_1_06","BP3_1_07","BP3_1_08","BP3_1_09","BP3_1_10","BP3_1_11","BP3_1_12","BP3_1_13","BP3_1_14","BP3_1_15","BP3_1_16","BP3_1_99","BP3_2","BP3_2A","BP3_3","BP3_4","BP3_5","BP3_6","BP4_1_1","BP4_1_2","BP4_1_3","BP4_1_4","BP4_1_5","BP4_1_6","BP4_1_7","BP4_1_8","BP4_1_9","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"2804358.0104.55","2804358.0104.55.01","2804358","55","01","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","0","-","1","2","35","1","1","1","1","3","1","1","3","3","3","3","3","1","1","2","2","2","2","2","2","2","2","3","3","2","1","2","2","2","2","2","2","1","2","2","2","1","1","1","2","1","","","4","4","3","3","3","3","","","2","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","0","0","0","1","0","1","0","1","0","0","0","2","2","2","","2","","2","2","2","2","2","2","2","2","2","533","533","U","2","04840","0269"
"2804364.0007.53","2804364.0007.53.02","2804364","53","02","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","0","-","4","2","47","2","1","3","2","3","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","1","2","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","4","3","3","3","3","2","1","1","1","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","3","1","2","","2","","2","2","2","2","2","2","2","2","2","458","1373","U","3","04841","0270"
"2804364.0024.54","2804364.0024.54.01","2804364","54","01","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","0","-","4","2","46","1","1","2","2","3","1","1","2","2","2","1","2","2","1","2","2","2","2","2","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","3","1","2","2","2","2","3","2","2","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","1","0","1","0","1","1","0","1","0","0","0","0","2","2","1","2","2","","2","2","2","2","2","2","2","2","2","458","915","U","3","04841","0270"
"2804364.0042.55","2804364.0042.55.01","2804364","55","01","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","0","-","4","2","34","1","1","1","1","3","1","1","1","1","3","1","3","1","1","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","1","1","1","2","1","2","2","2","2","2","2","2","2","","","2","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","2","2","2","","2","","2","2","2","2","2","2","2","2","2","458","458","U","3","04841","0270"
"2804364.0061.51","2804364.0061.51.01","2804364","51","01","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","0","-","4","1","53","2","2","2","2","3","2","2","2","2","2","2","2","2","4","2","1","2","1","1","1","2","1","2","2","2","1","2","2","1","2","2","2","1","2","2","2","1","1","1","1","1","","","4","4","2","2","2","2","2","2","2","2","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","0","0","1","1","1","0","1","1","1","0","0","0","2","2","2","","2","","2","2","2","2","2","2","2","2","2","458","915","U","3","04841","0270"
"2804364.0081.52","2804364.0081.52.04","2804364","52","04","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","1","1","-","4","2","38","2","1","1","2","3","2","2","1","2","2","1","2","1","3","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","","","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","1","0","1","0","1","0","1","1","1","0","0","0","2","2","2","","2","","2","2","2","2","2","2","2","2","2","458","915","U","3","04841","0270"
"2804390.0027.51","2804390.0027.51.01","2804390","51","01","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","0","-","4","1","34","2","1","1","1","3","1","1","1","1","3","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","","","3","3","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","2","1","2","","2","","2","2","2","2","2","2","2","2","2","411","822","U","3","04842","0270"
"2804390.0069.55","2804390.0069.55.01","2804390","55","01","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","0","-","4","1","44","1","1","1","1","3","1","1","1","1","3","1","1","1","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","2","2","2","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","0","1","0","1","1","1","1","1","0","0","0","3","2","1","2","2","","2","2","2","2","2","2","2","2","2","411","411","U","3","04842","0270"
"2804390.0088.52","2804390.0088.52.02","2804390","52","02","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","0","-","4","2","39","2","1","3","2","3","2","2","2","2","3","2","2","2","3","2","2","2","2","1","2","2","2","1","1","1","1","2","2","2","1","2","2","2","2","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","0","0","0","1","1","0","1","0","0","0","2","2","2","","2","","2","2","2","2","2","2","2","2","2","411","822","U","3","04842","0270"
"2804390.0119.53","2804390.0119.53.01","2804390","53","01","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","0","-","4","1","30","1","1","1","1","3","1","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","0","1","1","1","0","0","1","1","0","0","0","3","2","1","2","2","","2","2","2","2","2","2","2","2","2","411","822","U","3","04842","0270"
"2804390.0154.54","2804390.0154.54.02","2804390","54","02","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","1","1","-","4","1","34","1","1","1","1","3","1","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","4","4","3","3","3","3","2","2","9","9","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","1","1","1","1","0","0","0","0","0","1","0","0","1","1","0","0","0","3","1","1","2","1","2","2","2","2","2","2","2","2","2","2","411","822","U","3","04842","0270"
"2804449.0064.54","2804449.0064.54.02","2804449","54","02","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","0","-","3","1","48","2","2","2","2","3","3","2","2","2","1","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","4","4","3","3","2","2","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","0","0","1","0","1","1","0","0","0","0","1","1","1","2","2","","2","2","2","2","2","2","2","2","2","466","933","U","2","04843","0269"
"2804449.0097.55","2804449.0097.55.02","2804449","55","02","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","0","-","3","2","27","2","1","3","2","3","1","1","1","2","3","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","2","4","3","4","2","4","2","4","2","4","2","4","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","0","1","1","1","1","1","1","1","0","0","0","3","2","2","","2","","2","2","2","2","2","2","2","2","2","466","933","U","2","04843","0269"
"2804449.0121.51","2804449.0121.51.01","2804449","51","01","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","0","-","3","1","70","1","1","1","1","3","1","1","1","1","1","1","3","1","4","2","1","2","2","1","2","2","2","2","2","2","1","2","2","2","1","2","2","2","2","2","2","2","1","1","2","1","","","","","9","4","1","2","","","1","1","1","1","0","0","0","1","1","0","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","2","2","1","2","2","","1","2","2","2","2","2","2","2","2","466","466","U","2","04843","0269"
"2804506.0014.52","2804506.0014.52.02","2804506","52","02","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","0","-","5","2","60","2","2","3","2","3","2","2","2","2","2","2","2","2","1","2","1","2","2","2","1","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","0","1","1","1","0","0","0","2","2","2","","2","","2","2","2","2","2","2","2","2","2","412","823","U","2","04844","0269"
"2804506.0051.51","2804506.0051.51.01","2804506","51","01","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","0","-","5","1","42","1","1","1","1","3","1","1","1","1","3","1","1","1","1","2","1","2","2","2","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","","","3","2","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","1","1","1","2","2","","2","2","2","2","2","2","2","2","2","412","823","U","2","04844","0269"
"2804506.0080.54","2804506.0080.54.01","2804506","54","01","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","0","-","5","1","50","2","1","1","2","3","2","2","3","3","3","2","2","3","1","2","2","2","2","2","2","2","1","1","2","2","1","2","2","2","2","2","2","2","2","2","2","1","1","1","2","1","","","4","4","1","1","1","1","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1","1","1","0","0","1","0","1","0","1","0","0","0","0","0","4","2","2","","2","","2","2","2","2","2","2","2","2","2","412","823","U","2","04844","0269"
"2804506.0097.53","2804506.0097.53.01","2804506","53","01","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","0","-","5","1","80","1","1","3","1","3","1","1","1","2","1","1","1","1","2","2","2","2","2","2","1","2","2","2","1","2","1","2","2","2","2","2","2","2","2","2","2","1","1","1","2","2","","","2","2","2","2","3","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","1","0","0","1","1","0","0","0","2","1","1","2","1","2","2","2","2","2","2","2","2","2","2","412","1235","U","2","04844","0269"
"2804514.0046.54","2804514.0046.54.03","2804514","54","03","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","0","-","3","1","20","1","1","1","1","1","2","1","1","1","3","1","1","1","2","1","1","2","2","2","1","2","2","2","1","2","1","2","2","2","2","2","2","2","2","2","1","2","1","1","2","2","2","3","","","2","1","1","4","","","","","1","0","0","0","0","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0","0","0","0","1","0","1","0","0","0","0","0","2","1","1","2","2","","2","2","2","2","2","2","2","2","2","456","1369","U","2","04845","0269"
"2804514.0073.52","2804514.0073.52.01","2804514","52","01","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","0","-","3","1","38","2","1","1","2","3","2","2","1","1","1","1","2","2","1","1","1","2","2","2","2","2","2","1","2","1","1","2","1","1","2","2","2","1","2","2","2","1","1","1","1","1","","","3","4","2","2","2","2","9","2","2","2","1","0","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","1","1","1","1","0","0","0","1","1","1","1","1","0","0","0","2","2","2","","1","1","2","2","2","2","2","2","2","2","2","456","913","U","2","04845","0269"
"2804514.0112.51","2804514.0112.51.02","2804514","51","02","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","0","-","3","1","44","1","1","1","1","3","1","1","1","1","1","1","1","1","1","2","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","1","2","2","","2","2","2","2","2","2","2","2","2","456","913","U","2","04845","0269"
"2804514.0135.55","2804514.0135.55.03","2804514","55","03","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","0","-","3","2","43","2","1","1","2","3","1","1","2","2","3","1","3","1","2","2","2","2","1","2","1","1","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","","","4","4","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","3","1","2","","2","","2","2","2","2","2","2","2","2","2","456","1369","U","2","04845","0269"
"2804517.0003.54","2804517.0003.54.02","2804517","54","02","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","0","-","5","2","67","1","1","3","1","3","1","1","3","3","3","1","1","3","1","2","2","2","2","1","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","","","2","2","2","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","0","2","2","2","","2","","2","2","2","2","2","2","2","2","2","488","976","U","2","04846","0269"
"2804517.0059.51","2804517.0059.51.01","2804517","51","01","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","0","-","5","2","65","2","1","3","2","3","2","2","3","3","3","2","2","3","1","2","2","2","2","2","2","2","2","1","3","1","2","2","2","2","2","2","2","2","2","2","2","1","1","1","2","1","","","2","2","2","2","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","0","0","0","1","0","1","0","1","0","0","0","2","2","2","","2","","2","2","2","2","2","2","2","2","2","488","1464","U","2","04846","0269"
"2804517.0089.52","2804517.0089.52.05","2804517","52","05","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","1","-","5","2","42","2","1","3","2","3","1","1","3","3","3","2","2","1","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","2","1","","","2","2","2","2","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","0","0","0","1","0","1","1","1","0","0","0","2","2","1","2","2","","2","2","2","2","2","2","2","2","2","488","1952","U","2","04846","0269"
"2804517.0106.53","2804517.0106.53.02","2804517","53","02","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","0","-","5","2","45","2","2","2","2","3","2","2","2","2","2","2","2","2","3","2","1","1","2","2","2","2","2","1","1","1","2","2","2","1","2","2","2","1","2","2","2","1","1","1","2","1","","","4","3","2","2","2","2","","","2","2","1","1","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","0","0","0","1","0","1","1","1","0","0","0","2","2","1","2","2","","2","2","2","2","2","2","2","2","2","488","976","U","2","04846","0269"
"2804519.0010.54","2804519.0010.54.02","2804519","54","02","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","0","-","4","1","53","1","1","3","3","3","3","3","3","3","3","3","3","3","1","2","2","2","2","2","2","2","2","3","3","3","2","2","2","2","2","2","2","2","2","2","2","1","1","1","2","1","","","4","3","2","2","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","3","2","1","2","2","","2","2","2","2","2","2","2","2","2","458","916","U","2","04847","0269"
"2804519.0038.55","2804519.0038.55.02","2804519","55","02","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","0","-","4","2","18","1","1","3","1","1","1","1","3","3","3","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","1","1","1","1","1","","","1","2","1","2","1","2","1","2","1","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","0","0","1","0","1","1","1","0","0","0","3","2","1","2","2","","2","2","2","2","2","2","2","2","2","458","1373","U","2","04847","0269"
"2804519.0066.51","2804519.0066.51.02","2804519","51","02","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","1","-","4","1","45","1","1","1","1","3","1","1","1","1","1","1","2","1","1","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","2","1","","","2","2","2","2","2","2","","","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","0","0","0","1","0","1","1","1","0","0","0","2","2","2","","2","","2","2","2","2","2","2","2","2","2","458","916","U","2","04847","0269"
"2804519.0094.52","2804519.0094.52.01","2804519","52","01","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","0","-","4","1","40","2","1","1","2","3","1","1","1","1","3","2","2","1","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","1","1","1","1","1","","","2","3","2","3","2","3","2","3","2","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","0","0","0","1","0","1","1","1","0","0","0","2","1","1","2","2","","2","2","2","2","2","2","2","2","2","458","916","U","2","04847","0269"
"2804519.0111.53","2804519.0111.53.01","2804519","53","01","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","2","-","4","1","59","1","1","3","1","3","1","1","1","1","3","3","2","1","1","2","2","2","2","2","2","2","2","3","3","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","1","","","2","2","2","2","2","2","2","2","2","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","0","0","0","1","1","1","1","1","0","0","0","2","1","2","","2","","2","2","2","2","2","2","2","2","2","458","458","U","2","04847","0269"
"2804521.0036.55","2804521.0036.55.09","2804521","55","09","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","2","2","-","5","1","28","2","1","1","2","3","3","2","2","2","1","1","1","1","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","2","1","","","4","3","4","4","1","3","","","3","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","0","0","0","0","1","1","1","1","1","0","0","0","2","2","2","","2","","2","2","2","2","2","2","2","2","2","426","853","U","3","04848","0270"
"2804521.0056.51","2804521.0056.51.01","2804521","51","01","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","1","-","5","1","70","1","1","1","1","3","1","1","3","3","3","1","1","3","1","2","2","2","2","2","2","2","2","3","3","2","1","2","2","2","2","2","2","2","2","2","2","1","1","1","2","2","","","2","2","1","1","1","1","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","2","1","2","","2","","2","2","2","2","2","2","2","2","2","426","426","U","3","04848","0270"
"2804521.0090.53","2804521.0090.53.01","2804521","53","01","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","0","-","5","2","43","2","1","1","1","3","1","1","1","1","2","1","2","1","3","2","2","2","2","2","2","2","2","3","3","2","2","2","2","2","2","2","2","2","2","2","1","1","1","1","2","2","3","4","3","3","3","3","2","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","0","1","0","1","0","1","1","1","0","0","0","2","1","1","1","2","","2","2","2","2","2","2","2","2","2","426","853","U","3","04848","0270"
"2804521.0118.52","2804521.0118.52.01","2804521","52","01","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","0","-","5","1","56","1","1","1","1","3","1","1","1","1","3","1","2","1","1","2","2","1","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","1","2","2","2","1","1","1","1","1","","","2","2","1","1","1","1","1","1","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","0","0","1","0","1","0","1","0","0","0","2","1","1","2","2","","2","2","2","2","2","2","2","2","2","426","853","U","3","04848","0270"
"2804539.0014.51","2804539.0014.51.03","2804539","51","03","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","0","-","2","2","51","2","2","2","2","3","2","2","2","2","3","2","2","2","4","2","2","1","1","1","2","2","1","1","1","1","1","2","2","2","2","2","2","1","2","1","1","1","1","1","2","1","3","4","2","3","3","3","2","2","","","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","0","1","0","1","1","1","1","1","0","0","0","4","2","1","2","2","","2","2","2","2","2","2","2","2","2","449","2695","U","3","04849","0270"
"2804539.0033.52","2804539.0033.52.03","2804539","52","03","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","0","-","2","1","19","2","1","3","2","1","1","2","2","2","2","1","2","2","2","1","1","2","1","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","1","2","1","1","1","2","1","","","2","3","2","2","1","1","","","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","0","3","2","1","2","1","2","2","2","2","2","2","2","2","2","2","449","1347","U","3","04849","0270"
"2804539.0035.54","2804539.0035.54.02","2804539","54","02","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","0","-","2","2","26","1","1","3","1","3","1","1","1","1","3","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","2","2","2","2","1","1","1","1","","","","","3","2","2","2","2","2","3","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","0","0","0","1","1","0","1","0","1","1","0","0","1","0","0","0","2","2","2","","2","","2","2","2","2","2","2","2","2","2","449","898","U","3","04849","0270"
"2804539.0053.55","2804539.0053.55.01","2804539","55","01","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","0","-","2","1","56","1","1","1","1","3","1","1","3","3","2","1","2","3","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","1","2","1","","","2","2","2","2","2","1","","","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1","1","0","0","0","0","1","0","1","1","0","1","0","0","0","0","3","2","2","","2","","2","2","2","2","2","2","2","2","2","449","449","U","3","04849","0270"
"2804539.0097.53","2804539.0097.53.03","2804539","53","03","-","-","28","TAMAULIPAS","027","NUEVO LAREDO","0001","48","NUEVO LAREDO","0225","01","0","0","-","2","2","21","2","1","3","1","1","1","1","2","2","2","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","1","1","2","2","","","2","2","2","2","2","2","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","0","1","0","0","0","0","1","1","0","0","1","0","0","0","2","2","2","","2","","2","2","2","2","2","2","2","2","2","449","1347","U","3","04849","0270"
